Total_strain,Slip_strain,Time,Slip Count,Creep,Elastic,Hygroexp,Number_of_fibers,Load,Moisture,Broken,Hygro_weighted,Plastic_like,Total_strain_norm,Slip_strain_norm
2.3672314,0.40882862,845.22,16056.0,0.39012295,1.4314358,0.14314838,39577.0,1.308403,0.28344932,0,0.13743906,2.2297924,0.5490167,0.09481698
2.36328,0.40882862,845.31,16056.0,0.38963783,1.4299009,0.14114608,39577.0,1.308403,0.27940232,0,0.13550445,2.2277756,0.5481003,0.09481698
2.3594315,0.40882862,845.4,16056.0,0.38916057,1.4284078,0.13919815,39577.0,1.308403,0.27546522,0,0.13362263,2.2258089,0.5472077,0.09481698
2.3556807,0.40882862,845.49,16056.0,0.38869086,1.4269546,0.13730219,39577.0,1.308403,0.27163306,0,0.13179116,2.2238896,0.54633784,0.09481698
2.3520236,0.40882862,845.58,16056.0,0.38822836,1.4255396,0.13545588,39577.0,1.308403,0.26790124,0,0.13000776,2.2220159,0.54548967,0.09481698
2.3484557,0.40882862,845.67,16056.0,0.3877728,1.4241611,0.13365708,39577.0,1.308403,0.2642654,0,0.12827033,2.2201855,0.5446622,0.09481698
2.3449736,0.40882862,845.76,16056.0,0.38732386,1.4228173,0.1319038,39577.0,1.308403,0.2607215,0,0.12657686,2.2183967,0.5438546,0.09481698
2.3415732,0.40882862,845.85,16056.0,0.3868813,1.4215071,0.13019413,39577.0,1.308403,0.2572657,0,0.12492547,2.2166476,0.54306597,0.09481698
2.3382514,0.40882862,845.94,16056.0,0.38644487,1.4202288,0.12852627,39577.0,1.308403,0.25389442,0,0.12331445,2.214937,0.5422956,0.09481698
2.3350048,0.40882862,846.03,16056.0,0.38601428,1.4189813,0.12689859,39577.0,1.308403,0.25060424,0,0.12174212,2.2132628,0.5415426,0.09481698
2.3318307,0.40882862,846.12,16056.0,0.38558936,1.4177634,0.12530947,39577.0,1.308403,0.24739201,0,0.120206945,2.2116237,0.5408065,0.09481698
2.328726,0.40882862,846.21,16056.0,0.38516983,1.4165735,0.12375742,39577.0,1.308403,0.24425471,0,0.11870746,2.2100184,0.5400864,0.09481698
2.325688,0.40882862,846.3,16056.0,0.38475555,1.415411,0.12224104,39577.0,1.308403,0.24118945,0,0.11724229,2.2084458,0.5393818,0.09481698
2.3227143,0.40882862,846.39,16056.0,0.3843463,1.4142747,0.12075899,39577.0,1.308403,0.23819357,0,0.11581013,2.2069042,0.5386922,0.09481698
2.3198023,0.40882862,846.48,16056.0,0.3839419,1.4131637,0.11931001,39577.0,1.308403,0.2352645,0,0.11440975,2.2053926,0.5380168,0.09481698
2.31695,0.40882862,846.57,16056.0,0.38354215,1.4120768,0.11789289,39577.0,1.308403,0.23239982,0,0.11303998,2.20391,0.5373553,0.09481698
2.3141553,0.40882862,846.66,16056.0,0.38314688,1.4110134,0.116506495,39577.0,1.308403,0.22959723,0,0.111699715,2.2024555,0.5367071,0.09481698
2.3114157,0.40882862,846.75,16056.0,0.38275596,1.4099725,0.11514975,39577.0,1.308403,0.22685455,0,0.11038792,2.2010279,0.5360717,0.09481698
2.3087296,0.40882862,846.84,16056.0,0.38236925,1.4089535,0.113821626,39577.0,1.308403,0.2241697,0,0.10910358,2.1996262,0.5354488,0.09481698
2.3060954,0.40882862,846.93,16056.0,0.38198662,1.4079555,0.11252114,39577.0,1.308403,0.2215407,0,0.10784577,2.1982496,0.53483784,0.09481698
2.3035107,0.40882862,847.02,16056.0,0.38160786,1.4069779,0.111247376,39577.0,1.308403,0.21896571,0,0.10661358,2.1968973,0.5342384,0.09481698
2.3009744,0.40882862,847.11,16056.0,0.38123295,1.4060199,0.10999943,39577.0,1.308403,0.2164429,0,0.10540615,2.1955683,0.53365016,0.09481698
2.2984846,0.40882862,847.2,16056.0,0.38086167,1.4050809,0.10877648,39577.0,1.308403,0.21397059,0,0.104222685,2.194262,0.5330727,0.09481698
2.29604,0.40882862,847.29,16056.0,0.38049397,1.4041603,0.107577704,39577.0,1.308403,0.21154712,0,0.10306239,2.1929777,0.53250575,0.09481698
2.2936392,0.40882862,847.38,16056.0,0.38012972,1.4032575,0.10640234,39577.0,1.308403,0.20917098,0,0.10192453,2.1917145,0.5319489,0.09481698
2.2912805,0.40882862,847.47,16056.0,0.37976885,1.4023719,0.10524964,39577.0,1.308403,0.20684066,0,0.100808404,2.1904721,0.53140193,0.09481698
2.2889628,0.40882862,847.56,16056.0,0.37941122,1.401503,0.10411893,39577.0,1.308403,0.20455477,0,0.09971333,2.1892495,0.53086436,0.09481698
2.286685,0.40882862,847.65,16056.0,0.37905675,1.4006504,0.103009515,39577.0,1.308403,0.2023119,0,0.09863867,2.1880465,0.5303361,0.09481698
2.2844458,0.40882862,847.74,16056.0,0.37870538,1.3998134,0.10192076,39577.0,1.308403,0.20011081,0,0.0975838,2.186862,0.52981675,0.09481698
2.282244,0.40882862,847.83,16056.0,0.378357,1.3989916,0.10085206,39577.0,1.308403,0.19795023,0,0.09654814,2.1856956,0.5293061,0.09481698
2.2800784,0.40882862,847.92,16056.0,0.37801152,1.3981847,0.09980281,39577.0,1.308403,0.19582896,0,0.09553111,2.1845472,0.5288039,0.09481698
2.2779481,0.40882862,848.01,16056.0,0.37766892,1.3973922,0.098772444,39577.0,1.308403,0.19374588,0,0.094532184,2.183416,0.5283098,0.09481698
2.275852,0.40882862,848.1,16056.0,0.37732905,1.3966135,0.09776044,39577.0,1.308403,0.19169989,0,0.09355083,2.1823013,0.5278237,0.09481698
2.2737894,0.40882862,848.19,16056.0,0.37699193,1.3958484,0.096766256,39577.0,1.308403,0.18968995,0,0.092586555,2.181203,0.5273453,0.09481698
2.271759,0.40882862,848.28,16056.0,0.37665743,1.3950964,0.09578941,39577.0,1.308403,0.18771502,0,0.091638885,2.1801202,0.5268744,0.09481698
2.2697604,0.40882862,848.37,16056.0,0.37632552,1.3943573,0.09482942,39577.0,1.308403,0.18577416,0,0.090707354,2.1790528,0.5264109,0.09481698
2.2677922,0.40882862,848.46,16056.0,0.37599614,1.3936307,0.09388582,39577.0,1.308403,0.18386643,0,0.08979153,2.1780007,0.5259544,0.09481698
2.265854,0.40882862,848.55,16056.0,0.3756692,1.3929162,0.09295816,39577.0,1.308403,0.18199092,0,0.08889098,2.1769629,0.5255049,0.09481698
2.2639446,0.40882862,848.64,16056.0,0.37534472,1.3922135,0.09204602,39577.0,1.308403,0.1801468,0,0.0880053,2.1759393,0.5250621,0.09481698
2.2620637,0.40882862,848.73,16056.0,0.3750226,1.3915223,0.091149,39577.0,1.308403,0.17833322,0,0.08713409,2.1749296,0.52462584,0.09481698
2.2602105,0.40882862,848.82,16056.0,0.37470275,1.3908422,0.090266705,39577.0,1.308403,0.1765494,0,0.086277,2.1739335,0.524196,0.09481698
2.258384,0.40882862,848.91,16056.0,0.37438524,1.3901731,0.08939873,39577.0,1.308403,0.17479452,0,0.08543363,2.1729505,0.5237724,0.09481698
2.2580788,0.40882862,849.0,16056.0,0.3740953,1.3901664,0.08939014,39577.0,1.308403,0.17477717,0,0.08542528,2.1726537,0.52370167,0.09481698
2.2580788,0.40882862,849.0,16056.0,0.3740953,1.3901664,0.08939014,39577.0,1.308403,0.17477717,0,0.08542528,2.1726537,0.52370167,0.09481698
2.2580788,0.40882862,849.0,16056.0,0.3740953,1.3901664,0.08939014,39577.0,1.308403,0.17477717,0,0.08542528,2.1726537,0.52370167,0.09481698
2.2580788,0.40882862,849.0,16056.0,0.3740953,1.3901664,0.08939014,39577.0,1.308403,0.17477717,0,0.08542528,2.1726537,0.52370167,0.09481698
2.2577305,0.40882862,849.11,16056.0,0.37375957,1.3901608,0.089381695,39577.0,1.308403,0.17476016,0,0.085418284,2.172312,0.52362084,0.09481698
2.2577035,0.40882862,849.22,16056.0,0.37343913,1.3902794,0.08941486,39577.0,1.308403,0.17483397,0,0.08556763,2.1721358,0.52361465,0.09481698
2.25928,0.40882862,849.33,16056.0,0.37315598,1.3910847,0.09025642,39577.0,1.308403,0.17654721,0,0.08658263,2.1726975,0.5239802,0.09481698
2.2618244,0.40882862,849.44,16056.0,0.37291205,1.3922988,0.09159931,39577.0,1.308403,0.1792752,0,0.08811283,2.1737115,0.52457035,0.09481698
2.2651248,0.40882862,849.55,16056.0,0.37270603,1.3938301,0.09334265,39577.0,1.308403,0.18281263,0,0.09004271,2.175082,0.5253358,0.09481698
2.269093,0.40882862,849.66,16056.0,0.37253734,1.3956401,0.09544549,39577.0,1.308403,0.18707621,0,0.09232402,2.176769,0.5262561,0.09481698
2.2736695,0.40882862,849.77,16056.0,0.3724056,1.3977032,0.09788038,39577.0,1.308403,0.19201013,0,0.09492427,2.1787453,0.5273175,0.09481698
2.2789717,0.40882862,849.88,16056.0,0.3723145,1.4000691,0.10071444,39577.0,1.308403,0.1977508,0,0.09790608,2.1810658,0.5285472,0.09481698
2.2848442,0.40882862,849.99,16056.0,0.3722621,1.4026709,0.10386825,39577.0,1.308403,0.20413692,0,0.10118518,2.183659,0.5299092,0.09481698
2.2912116,0.40882862,850.1,16056.0,0.3722465,1.4054765,0.10730304,39577.0,1.308403,0.21108969,0,0.10472123,2.1864905,0.53138596,0.09481698
2.2980957,0.40882862,850.21,16056.0,0.37226793,1.4084953,0.11103284,39577.0,1.308403,0.21863769,0,0.10852602,2.1895697,0.5329825,0.09481698
2.3055036,0.40882862,850.32,16056.0,0.37232673,1.4117304,0.11506404,39577.0,1.308403,0.22679389,0,0.11260346,2.1929002,0.5347006,0.09481698
2.313493,0.40882862,850.43,16056.0,0.37242454,1.4152064,0.11943246,39577.0,1.308403,0.2356311,0,0.11698444,2.1965086,0.5365535,0.09481698
2.3219962,0.40882862,850.54,16056.0,0.3725602,1.4188942,0.12410126,39577.0,1.308403,0.24507451,0,0.12163224,2.2003639,0.5385256,0.09481698
2.3309336,0.40882862,850.65,16056.0,0.37273163,1.4227598,0.1290247,39577.0,1.308403,0.25503117,0,0.12650423,2.2044294,0.5405984,0.09481698
2.340281,0.40882862,850.76,16056.0,0.3729375,1.426793,0.1341882,39577.0,1.308403,0.26547155,0,0.13158752,2.2086935,0.5427663,0.09481698
2.3501992,0.40882862,850.87,16056.0,0.37318122,1.431063,0.13969056,39577.0,1.308403,0.27659628,0,0.13696922,2.2132301,0.54506654,0.09481698
2.3606398,0.40882862,850.98,16056.0,0.37346235,1.4355487,0.1455036,39577.0,1.308403,0.28834817,0,0.14262271,2.218017,0.547488,0.09481698
2.3715727,0.40882862,851.09,16056.0,0.37378016,1.440237,0.15160954,39577.0,1.308403,0.30069107,0,0.14853159,2.223041,0.55002356,0.09481698
2.3829181,0.40882862,851.2,16056.0,0.3741325,1.445094,0.15795831,39577.0,1.308403,0.31352326,0,0.15465309,2.228265,0.5526548,0.09481698
2.3946931,0.40882862,851.31,16056.0,0.37451923,1.4501271,0.1645598,39577.0,1.308403,0.32686484,0,0.16099657,2.2336967,0.5553857,0.09481698
2.4070492,0.40882862,851.42,16056.0,0.37494358,1.4554013,0.17151126,39577.0,1.308403,0.34091336,0,0.1676439,2.2394054,0.5582514,0.09481698
2.4199288,0.40882862,851.53,16056.0,0.37540495,1.4608915,0.17877571,39577.0,1.308403,0.35559368,0,0.17456347,2.2453654,0.56123847,0.09481698
2.433264,0.40882862,851.64,16056.0,0.37590182,1.4665687,0.18630823,39577.0,1.308403,0.37081456,0,0.18171865,2.2515454,0.56433123,0.09481698
2.447043,0.40882862,851.75,16056.0,0.3764336,1.4724275,0.19409904,39577.0,1.308403,0.38655606,0,0.18910277,2.25794,0.5675269,0.09481698
2.4613192,0.40882862,851.86,16056.0,0.37700135,1.4784913,0.20218283,39577.0,1.308403,0.40288872,0,0.19674529,2.264574,0.5708379,0.09481698
2.4761236,0.40882862,851.97,16056.0,0.37760594,1.4847729,0.21057843,39577.0,1.308403,0.4198507,0,0.2046623,2.2714612,0.5742714,0.09481698
2.491499,0.40882862,852.08,16056.0,0.37824863,1.4912906,0.21931374,39577.0,1.308403,0.43749872,0,0.2128768,2.2786222,0.5778373,0.09481698
2.507345,0.40882862,852.19,16056.0,0.37892783,1.498001,0.22831817,39577.0,1.308403,0.45568934,0,0.22133419,2.2860107,0.58151233,0.09481698
2.5234296,0.40882862,852.3,16056.0,0.37964052,1.5048033,0.23743156,39577.0,1.308403,0.47409758,0,0.22990747,2.2935224,0.58524275,0.09481698
2.5384536,0.40882862,852.41,16056.0,0.38037103,1.511131,0.2457916,39577.0,1.308403,0.49097645,0,0.2378827,2.3005707,0.5887272,0.09481698
2.5510285,0.40882862,852.52,16056.0,0.38109347,1.5163827,0.25251892,39577.0,1.308403,0.50454795,0,0.24450167,2.306527,0.5916436,0.09481698
2.562554,0.40882862,852.63,16056.0,0.3818069,1.5211747,0.25859123,39577.0,1.308403,0.5167975,0,0.25054115,2.3120127,0.5943166,0.09481698
2.5733724,0.40882862,852.74,16056.0,0.38251293,1.5256573,0.26423234,39577.0,1.308403,0.5281774,0,0.25619084,2.3171816,0.59682566,0.09481698
2.5836515,0.40882862,852.85,16056.0,0.38321266,1.5299039,0.2695488,39577.0,1.308403,0.53890294,0,0.26154304,2.3221085,0.59920967,0.09481698
2.5934863,0.40882862,852.96,16056.0,0.38390657,1.5339563,0.27460054,39577.0,1.308403,0.54909503,0,0.26665047,2.3268356,0.60149056,0.09481698
2.6029403,0.40882862,853.07,16056.0,0.38459492,1.5378425,0.27942714,39577.0,1.308403,0.5588337,0,0.27154842,2.3313918,0.6036832,0.09481698
2.6120598,0.40882862,853.18,16056.0,0.38527763,1.5415828,0.28405717,39577.0,1.308403,0.56817645,0,0.2762625,2.3357973,0.6057982,0.09481698
2.6208797,0.40882862,853.29,16056.0,0.38595474,1.5451927,0.28851214,39577.0,1.308403,0.5771668,0,0.28081217,2.3400676,0.6078437,0.09481698
2.629428,0.40882862,853.4,16056.0,0.3866262,1.5486845,0.29280916,39577.0,1.308403,0.585839,0,0.285213,2.344215,0.60982627,0.09481698
2.637727,0.40882862,853.51,16056.0,0.38729206,1.552068,0.29696193,39577.0,1.308403,0.5942209,0,0.2894775,2.3482494,0.611751,0.09481698
2.6457956,0.40882862,853.62,16056.0,0.3879523,1.5553519,0.30098203,39577.0,1.308403,0.6023356,0,0.29361627,2.3521795,0.6136223,0.09481698
2.6536503,0.40882862,853.73,16056.0,0.388607,1.558543,0.30487913,39577.0,1.308403,0.6102027,0,0.2976382,2.356012,0.615444,0.09481698
2.6613047,0.40882862,853.84,16056.0,0.38925618,1.5616477,0.3086617,39577.0,1.308403,0.6178393,0,0.3015511,2.3597536,0.6172192,0.09481698
2.6687713,0.40882862,853.95,16056.0,0.3899,1.564671,0.3123371,39577.0,1.308403,0.62526006,0,0.30536172,2.3634095,0.6189509,0.09481698
2.6760607,0.40882862,854.06,16056.0,0.3905385,1.5676183,0.31591183,39577.0,1.308403,0.6324782,0,0.3090761,2.3669846,0.62064147,0.09481698
2.683183,0.40882862,854.17,16056.0,0.39117187,1.5704932,0.31939176,39577.0,1.308403,0.6395055,0,0.31269965,2.3704834,0.6222933,0.09481698
2.6901472,0.40882862,854.28,16056.0,0.3918002,1.5733001,0.32278222,39577.0,1.308403,0.6463526,0,0.31623727,2.3739097,0.62390846,0.09481698
2.696961,0.40882862,854.39,16056.0,0.3924236,1.5760424,0.32608804,39577.0,1.308403,0.6530294,0,0.31969348,2.3772674,0.62548876,0.09481698
2.703632,0.40882862,854.5,16056.0,0.39304224,1.5787233,0.32931373,39577.0,1.308403,0.6595447,0,0.32307237,2.3805597,0.627036,0.09481698
2.7101676,0.40882862,854.61,16056.0,0.39365625,1.5813459,0.3324634,39577.0,1.308403,0.66590697,0,0.3263778,2.3837898,0.6285517,0.09481698
2.716574,0.40882862,854.72,16056.0,0.3942658,1.5839131,0.33554098,39577.0,1.308403,0.672124,0,0.32961336,2.3869607,0.6300375,0.09481698
2.7228575,0.40882862,854.83,16056.0,0.39487103,1.5864275,0.33855003,39577.0,1.308403,0.6782031,0,0.33278236,2.3900752,0.63149476,0.09481698
2.729024,0.40882862,854.94,16056.0,0.3954721,1.5888916,0.341494,39577.0,1.308403,0.6841511,0,0.33588797,2.3931358,0.6329249,0.09481698
2.7350783,0.40882862,855.05,16056.0,0.39606917,1.5913078,0.34437615,39577.0,1.308403,0.68997455,0,0.3389332,2.3961453,0.6343291,0.09481698
2.7410264,0.40882862,855.16,16056.0,0.39666238,1.5936782,0.34719953,39577.0,1.308403,0.6956796,0,0.34192082,2.3991055,0.6357086,0.09481698
2.746873,0.40882862,855.27,16056.0,0.39725187,1.5960052,0.34996703,39577.0,1.308403,0.70127213,0,0.3448536,2.4020193,0.6370645,0.09481698
2.7526226,0.40882862,855.38,16056.0,0.39783785,1.5982907,0.35268146,39577.0,1.308403,0.7067577,0,0.34773403,2.4048886,0.638398,0.09481698
2.7582798,0.40882862,855.49,16056.0,0.3984204,1.6005365,0.35534546,39577.0,1.308403,0.7121417,0,0.35056457,2.4077153,0.63971007,0.09481698
2.763849,0.40882862,855.6,16056.0,0.3989997,1.6027446,0.35796154,39577.0,1.308403,0.71742916,0,0.35334754,2.4105015,0.6410017,0.09481698
2.769334,0.40882862,855.71,16056.0,0.39957586,1.6049167,0.36053213,39577.0,1.308403,0.7226249,0,0.35608518,2.413249,0.6422738,0.09481698
2.7747393,0.40882862,855.82,16056.0,0.40014908,1.6070546,0.36305955,39577.0,1.308403,0.7277337,0,0.35877958,2.4159596,0.6435274,0.09481698
2.780068,0.40882862,855.93,16056.0,0.40071946,1.6091597,0.365546,39577.0,1.308403,0.73275983,0,0.3614328,2.4186351,0.64476323,0.09481698
2.7853239,0.40882862,856.04,16056.0,0.40128717,1.6112337,0.36799353,39577.0,1.308403,0.7377077,0,0.36404672,2.4212773,0.6459822,0.09481698
2.7905104,0.40882862,856.15,16056.0,0.40185228,1.6132779,0.3704042,39577.0,1.308403,0.7425811,0,0.36662322,2.4238873,0.6471851,0.09481698
2.795631,0.40882862,856.26,16056.0,0.40241498,1.6152939,0.37277994,39577.0,1.308403,0.74738413,0,0.36916405,2.426467,0.64837265,0.09481698
2.8006883,0.40882862,856.37,16056.0,0.40297535,1.6172829,0.3751225,39577.0,1.308403,0.7521203,0,0.37167084,2.4290175,0.64954555,0.09481698
2.8056855,0.40882862,856.48,16056.0,0.40353352,1.6192461,0.37743363,39577.0,1.308403,0.7567932,0,0.3741452,2.4315405,0.65070456,0.09481698
2.8106256,0.40882862,856.59,16056.0,0.4040896,1.6211848,0.37971497,39577.0,1.308403,0.761406,0,0.3765886,2.434037,0.6518503,0.09481698
2.8155107,0.40882862,856.7,16056.0,0.4046437,1.6231,0.38196808,39577.0,1.308403,0.76596195,0,0.37900248,2.4365082,0.65298325,0.09481698
2.8203435,0.40882862,856.81,16056.0,0.40519592,1.6249928,0.38419443,39577.0,1.308403,0.7704638,0,0.38138813,2.4389553,0.65410405,0.09481698
2.8251262,0.40882862,856.92,16056.0,0.40574637,1.6268643,0.38639534,39577.0,1.308403,0.77491444,0,0.38374677,2.4413793,0.6552133,0.09481698
2.829861,0.40882862,857.03,16056.0,0.40629512,1.6287153,0.3885721,39577.0,1.308403,0.7793165,0,0.38607958,2.4437814,0.6563114,0.09481698
2.83455,0.40882862,857.14,16056.0,0.4068423,1.6305465,0.39072594,39577.0,1.308403,0.78367215,0,0.3883876,2.4461622,0.6573989,0.09481698
2.8391948,0.40882862,857.25,16056.0,0.4073879,1.6323589,0.3928579,39577.0,1.308403,0.78798383,0,0.39067182,2.4485228,0.6584761,0.09481698
2.843797,0.40882862,857.36,16056.0,0.40793207,1.6341531,0.39496905,39577.0,1.308403,0.7922534,0,0.39293316,2.4508638,0.6595435,0.09481698
2.8483584,0.40882862,857.47,16056.0,0.40847483,1.6359297,0.39706025,39577.0,1.308403,0.7964828,0,0.39517236,2.453186,0.6606014,0.09481698
2.85288,0.40882862,857.58,16056.0,0.40901625,1.6376895,0.3991323,39577.0,1.308403,0.80067366,0,0.3973902,2.4554896,0.66165006,0.09481698
2.857363,0.40882862,857.69,16056.0,0.4095564,1.6394327,0.40118602,39577.0,1.308403,0.80482745,0,0.39958727,2.4577758,0.66268975,0.09481698
2.8618088,0.40882862,857.8,16056.0,0.41009527,1.6411599,0.40322202,39577.0,1.308403,0.8089455,0,0.40176415,2.4600446,0.66372085,0.09481698
2.8662176,0.40882862,857.91,16056.0,0.41063294,1.6428714,0.4052408,39577.0,1.308403,0.8130288,0,0.40392125,2.4622965,0.66474336,0.09481698
2.8705907,0.40882862,858.02,16056.0,0.4111694,1.6445676,0.40724286,39577.0,1.308403,0.81707835,0,0.406059,2.4645317,0.6657576,0.09481698
2.8749282,0.40882862,858.13,16056.0,0.4117047,1.6462486,0.4092286,39577.0,1.308403,0.82109493,0,0.4081776,2.4667506,0.66676354,0.09481698
2.8792305,0.40882862,858.24,16056.0,0.41223884,1.6479145,0.4111982,39577.0,1.308403,0.825079,0,0.41027734,2.4689531,0.6677614,0.09481698
2.883498,0.40882862,858.35,16056.0,0.4127718,1.6495656,0.41315192,39577.0,1.308403,0.829031,0,0.41235828,2.4711397,0.66875106,0.09481698
2.8877306,0.40882862,858.46,16056.0,0.41330358,1.6512018,0.41508988,39577.0,1.308403,0.83295107,0,0.4144205,2.47331,0.66973275,0.09481698
2.8919282,0.40882862,858.57,16056.0,0.4138342,1.6528232,0.417012,39577.0,1.308403,0.83683926,0,0.4164639,2.4754643,0.6707063,0.09481698
2.8960907,0.40882862,858.68,16056.0,0.4143636,1.6544294,0.4189183,39577.0,1.308403,0.84069544,0,0.41848844,2.4776022,0.6716716,0.09481698
2.9002175,0.40882862,858.79,16056.0,0.41489175,1.6560206,0.4208086,39577.0,1.308403,0.8445193,0,0.42049384,2.4797237,0.67262876,0.09481698
2.9043083,0.40882862,858.9,16056.0,0.41541862,1.6575965,0.4226827,39577.0,1.308403,0.84831035,0,0.42247993,2.4818285,0.6735775,0.09481698
2.9083624,0.40882862,859.01,16056.0,0.41594416,1.6591567,0.42454028,39577.0,1.308403,0.85206807,0,0.42444634,2.483916,0.67451775,0.09481698
2.912379,0.40882862,859.12,16056.0,0.41646832,1.6607009,0.426381,39577.0,1.308403,0.8557917,0,0.42639267,2.4859865,0.6754493,0.09481698
2.9163575,0.40882862,859.23,16056.0,0.41699103,1.662229,0.42820442,39577.0,1.308403,0.8594803,0,0.42831853,2.488039,0.676372,0.09481698
2.9202964,0.40882862,859.34,16056.0,0.41751224,1.6637404,0.43001005,39577.0,1.308403,0.863133,0,0.43022338,2.4900732,0.6772855,0.09481698
2.9241953,0.40882862,859.45,16056.0,0.41803184,1.6652347,0.4317974,39577.0,1.308403,0.8667487,0,0.43210673,2.4920886,0.67818975,0.09481698
2.9280527,0.40882862,859.56,16056.0,0.41854978,1.6667114,0.4335658,39577.0,1.308403,0.8703261,0,0.43396798,2.4940846,0.67908436,0.09481698
2.9318676,0.40882862,859.67,16056.0,0.41906595,1.6681702,0.43531471,39577.0,1.308403,0.87386405,0,0.43580654,2.4960608,0.67996913,0.09481698
2.9356384,0.40882862,859.78,16056.0,0.41958028,1.6696105,0.4370435,39577.0,1.308403,0.87736124,0,0.43762174,2.4980168,0.6808437,0.09481698
2.9393644,0.40882862,859.89,16056.0,0.42009264,1.6710317,0.43875137,39577.0,1.308403,0.8808163,0,0.43941298,2.4999516,0.68170786,0.09481698
2.9398456,0.40882862,860.0,16056.0,0.42054126,1.6710458,0.4387683,39577.0,1.308403,0.88085043,0,0.4394307,2.5004148,0.68181944,0.09481698
2.9398456,0.40882862,860.0,16056.0,0.42054126,1.6710458,0.4387683,39577.0,1.308403,0.88085043,0,0.4394307,2.5004148,0.68181944,0.09481698
2.9401906,0.40882862,860.09,16056.0,0.42088437,1.6710465,0.4387674,39577.0,1.308403,0.88084865,0,0.43943167,2.500759,0.6818994,0.09481698
2.9398048,0.40882862,860.18,16056.0,0.42121026,1.6707351,0.438221,39577.0,1.308403,0.8797359,0,0.43903923,2.5007656,0.68180996,0.09481698
2.9359188,0.40882862,860.27,16056.0,0.4214715,1.6689044,0.43574542,39577.0,1.308403,0.8747254,0,0.43673196,2.499187,0.68090874,0.09481698
2.930114,0.40882862,860.36,16056.0,0.42166343,1.6662549,0.43226686,39577.0,1.308403,0.86769146,0,0.43339255,2.4967215,0.67956245,0.09481698
2.9228625,0.40882862,860.45,16056.0,0.42178804,1.6629946,0.42805818,39577.0,1.308403,0.8591842,0,0.42928353,2.4935791,0.67788064,0.09481698
2.9144354,0.40882862,860.54,16056.0,0.421848,1.6592424,0.42327258,39577.0,1.308403,0.8495127,0,0.42455435,2.4898808,0.6759262,0.09481698
2.9050047,0.40882862,860.63,16056.0,0.42184553,1.6550738,0.41800645,39577.0,1.308403,0.838871,0,0.41930044,2.4857044,0.673739,0.09481698
2.8946266,0.40882862,860.72,16056.0,0.42178074,1.6505136,0.41229242,39577.0,1.308403,0.8273243,0,0.41355315,2.4810736,0.67133206,0.09481698
2.8835895,0.40882862,860.81,16056.0,0.42165917,1.6456867,0.40628248,39577.0,1.308403,0.81518036,0,0.40746957,2.47612,0.66877234,0.09481698
2.8718822,0.40882862,860.9,16056.0,0.42148155,1.6405883,0.3999703,39577.0,1.308403,0.80242574,0,0.40104374,2.4708385,0.6660571,0.09481698
2.859576,0.40882862,860.99,16056.0,0.42124945,1.6352491,0.39339247,39577.0,1.308403,0.78913426,0,0.39431456,2.4652615,0.663203,0.09481698
2.846732,0.40882862,861.08,16056.0,0.4209646,1.6296957,0.3865799,39577.0,1.308403,0.7753683,0,0.38731524,2.4594166,0.66022414,0.09481698
2.833418,0.40882862,861.17,16056.0,0.4206291,1.6239569,0.37956625,39577.0,1.308403,0.76119566,0,0.38008243,2.4533353,0.6571363,0.09481698
2.8197496,0.40882862,861.26,16056.0,0.4202465,1.6180823,0.37240767,39577.0,1.308403,0.7467303,0,0.3726784,2.447071,0.6539663,0.09481698
2.805594,0.40882862,861.35,16056.0,0.41981506,1.6120148,0.36503902,39577.0,1.308403,0.7318396,0,0.36503115,2.440563,0.6506833,0.09481698
2.7910855,0.40882862,861.44,16056.0,0.41933772,1.6058118,0.35752627,39577.0,1.308403,0.71665734,0,0.35721332,2.4338722,0.6473184,0.09481698
2.7762601,0.40882862,861.53,16056.0,0.41881645,1.5994889,0.34988686,39577.0,1.308403,0.7012186,0,0.34924418,2.427016,0.6438801,0.09481698
2.761152,0.40882862,861.62,16056.0,0.4182532,1.59306,0.34213695,39577.0,1.308403,0.6855562,0,0.3411416,2.4200106,0.64037615,0.09481698
2.745771,0.40882862,861.71,16056.0,0.41764927,1.5865293,0.33428162,39577.0,1.308403,0.66968024,0,0.33291063,2.4128604,0.63680893,0.09481698
2.7300966,0.40882862,861.8,16056.0,0.41700506,1.579888,0.32631293,39577.0,1.308403,0.6535744,0,0.32454023,2.4055562,0.6331737,0.09481698
2.7143183,0.40882862,861.89,16056.0,0.41632578,1.5732167,0.31831822,39577.0,1.308403,0.6374161,0,0.3161321,2.3981862,0.62951434,0.09481698
2.698369,0.40882862,861.98,16056.0,0.41561204,1.5664861,0.31026682,39577.0,1.308403,0.62114286,0,0.30764922,2.39072,0.62581533,0.09481698
2.6822734,0.40882862,862.07,16056.0,0.41486543,1.5597063,0.30217066,39577.0,1.308403,0.60477877,0,0.29910448,2.383169,0.62208235,0.09481698
2.666053,0.40882862,862.16,16056.0,0.41408756,1.5528866,0.29404038,39577.0,1.308403,0.58834535,0,0.2905092,2.3755438,0.61832047,0.09481698
2.6497488,0.40882862,862.25,16056.0,0.41328055,1.5460439,0.28589487,39577.0,1.308403,0.57188094,0,0.28188497,2.3678637,0.61453915,0.09481698
2.6334095,0.40882862,862.34,16056.0,0.41244692,1.5391985,0.27775583,39577.0,1.308403,0.5554296,0,0.27325746,2.360152,0.61074966,0.09481698
