time_h,time_fbm,moisture_sim,moisture_phys,load,strain_total,strain_elastic,strain_viscoelastic,strain_hygro,strain_mechanosorption
5.5006,55.006,0.7835536720022083,0.1661909039202429,2.0,0.035185193243997596,0.00528853910751073,0.00648155158188732,0.01568674451348421,0.007728358041115341
5.502800000000001,55.028,0.7851305507699101,0.16636436058469012,2.0,0.03523422482696045,0.005290891877555378,0.006495752536345479,0.0157183136264136,0.007729266786645999
5.505,55.05,0.7867074295376119,0.1665378172491373,2.0,0.035283235752278416,0.005293244647600026,0.006509933099779515,0.01574988273934299,0.007730175265555888
5.507200000000001,55.072,0.7882843083053143,0.1667112739135846,2.0,0.035332226719440016,0.005295597417644675,0.006524093971442784,0.015781451852272393,0.007731083478080166
5.5094,55.094,0.7898611870730161,0.16688473057803177,2.0,0.03538119841221577,0.0052979501876893225,0.0065382358348710454,0.01581302096520178,0.007731991424453624
5.5116000000000005,55.116,0.7914348716012543,0.16705783587613798,2.0,0.03543008075246094,0.005300298191793127,0.006552359164694457,0.015844526129457113,0.007732897266516252
5.5138,55.138,0.7929973762913709,0.16722971139205078,2.0,0.03547869714808885,0.0053026295151039765,0.006566463748170364,0.01587580747335324,0.00773379641146127
5.516,55.16,0.7945598809814872,0.16740158690796358,2.0,0.03552729452279364,0.005304960838414826,0.006580549571357011,0.015907088817249372,0.007734695295772431
5.5182,55.182,0.7961223856716042,0.16757346242387647,2.0,0.03557587353403965,0.005307292161725677,0.006594617291491713,0.015938370161145517,0.0077355939196767426
5.5204,55.204,0.7976848903617206,0.16774533793978927,2.0,0.03562443482450128,0.005309623485036528,0.006608667551022252,0.015969651505041645,0.0077364922834008585
5.522600000000001,55.226,0.7992450204813883,0.16791695225295272,2.0,0.03567292643198661,0.00531195126538749,0.006622700834060257,0.016000885310037394,0.007737389022501462
5.5248,55.248,0.800793696790657,0.16808730664697227,2.0,0.035721147608290184,0.005314261956167235,0.006636716920343646,0.016031889809748952,0.007738278922030347
5.527000000000001,55.27,0.8023423730999257,0.16825766104099182,2.0,0.03576935126247053,0.005316572646946979,0.006650715739435502,0.01606289430946051,0.007739168566627536
5.5292,55.292,0.8038910494091948,0.16842801543501143,2.0,0.03581753801318415,0.005318883337726724,0.006664697909772987,0.01609389880917208,0.007740057956512359
5.5314000000000005,55.314,0.8054397257184633,0.16859836982903098,2.0,0.03586570846515522,0.0053211940285064685,0.006678664035861304,0.016124903308883637,0.00774094709190381
5.5336,55.336,0.8069867429967958,0.16876854172964756,2.0,0.03591382646773466,0.005323502243941646,0.006692614608061103,0.016155874594795856,0.007741835020936056
5.5358,55.358,0.8085217323008427,0.1689373905530927,2.0,0.03596166276686312,0.005325792513128719,0.006706549377266882,0.016186605080662872,0.007742715795804646
5.538,55.38,0.8100567216048896,0.16910623937653785,2.0,0.03600948287216126,0.005328082782315792,0.00672046820201592,0.01621733556652989,0.007743596321299665
5.5402000000000005,55.402,0.8115917109089364,0.169275088199983,2.0,0.0360572873672903,0.005330373051502864,0.0067343716657574815,0.016248066052396905,0.007744476597633051
5.542400000000001,55.424,0.8131267002129831,0.16944393702342814,2.0,0.036105076822753386,0.005332663320689936,0.00674826033878311,0.01627879653826392,0.007745356625016417
5.5446,55.446,0.8146607028073671,0.16961267730881038,2.0,0.03615282994480806,0.005334952117664315,0.006762134718731689,0.01630950727020349,0.007746235838208568
5.546800000000001,55.468,0.8161817372176156,0.1697799910939377,2.0,0.03620028182476717,0.005337221565557591,0.006775994506494064,0.016339958379096662,0.007747107373618851
5.549,55.49,0.8177027716278635,0.169947304879065,2.0,0.03624771863821542,0.0053394910134508655,0.006789839471570235,0.01637040948798983,0.007747978665204494
5.551200000000001,55.512,0.8192238060381114,0.17011461866419225,2.0,0.03629514093818093,0.005341760461344139,0.006803670166783656,0.01640086059688299,0.007748849713170149
5.5534,55.534,0.8207448404483592,0.1702819324493195,2.0,0.03634254926521322,0.005344029909237414,0.006817487132479505,0.016431311705776146,0.007749720517720158
5.5556,55.556,0.8222655793142709,0.1704492137245698,2.0,0.0363899376028565,0.005346298916165996,0.006831290878890907,0.016461756897871705,0.007750590909927892
5.5578,55.578,0.8237719842798659,0.17061491827078523,2.0,0.03643699555657267,0.005348546536306969,0.006845081036320231,0.016491915125282912,0.0077514528586625575
5.5600000000000005,55.6,0.8252783892454602,0.17078062281700063,2.0,0.0364840393424513,0.005350794156447943,0.006858857264070272,0.01652207335269411,0.007752314569238973
5.562200000000001,55.622,0.8267847942110546,0.17094632736321602,2.0,0.03653106948774021,0.005353041776588916,0.006872620089191518,0.016552231580105315,0.0077531760418544544
5.5644,55.644,0.8282911991766491,0.17111203190943142,2.0,0.03657808650778278,0.0053552893967298894,0.006886370026830349,0.01658238980751652,0.00775403727670602
5.5666,55.666,0.8297976041422432,0.17127773645564676,2.0,0.036625090906277906,0.005357537016870861,0.006900107580488941,0.016612548034927708,0.007754898273990399
5.5688,55.688,0.8312887846366653,0.1714417663100332,2.0,0.036671746045572974,0.005359761921454714,0.006913832319865483,0.01664240146842604,0.00775575033582674
5.571000000000001,55.71,0.8327794893663628,0.17160574383029992,2.0,0.036718377185451186,0.005361986116177406,0.00692754379864407,0.016672245377114585,0.007756601893515125
5.5732,55.732,0.8342701940960602,0.17176972135056662,2.0,0.036764995310007584,0.005364210310900098,0.006941242494169558,0.016702089285803124,0.007757453219134808
5.5754,55.754,0.8357608988257577,0.17193369887083335,2.0,0.03681160091453808,0.00536643450562279,0.0069549289015483195,0.016731933194491667,0.0077583043128753035
5.5776,55.776,0.837251603555455,0.17209767639110007,2.0,0.03685819448314383,0.005368658700345481,0.006968603504692286,0.016761777103180213,0.007759155174925847
5.5798000000000005,55.798,0.8387265476656548,0.17225992024322204,2.0,0.03690442749879897,0.005370859379554997,0.00698226582166549,0.01679130548426641,0.007759996813312075
5.582000000000001,55.82,0.8402001062268871,0.17242201168495758,2.0,0.03695061685373983,0.00537305799146665,0.006995915300670032,0.01682080612666228,0.007760837434940869
5.5842,55.842,0.8416736647881197,0.17258410312669317,2.0,0.03699679355147076,0.005375256603378303,0.007009552348306392,0.016850306769058156,0.007761677830727907
5.5864,55.864,0.8431472233493521,0.17274619456842874,2.0,0.03704295807272303,0.005377455215289957,0.007023177445124139,0.01687980741145403,0.007762518000854901
5.5886000000000005,55.886,0.8446207819105847,0.1729082860101643,2.0,0.03708911088736442,0.005379653827201609,0.0070367910608096045,0.016909308053849905,0.007763357945503297
5.590800000000001,55.908,0.8460778903760112,0.17306856794136122,2.0,0.03713488820982727,0.005381827894872173,0.00705039265775133,0.01693847936532774,0.007764188291876025
5.593,55.93,0.8475325121990479,0.17322857634189526,2.0,0.03718059771141265,0.005383998252366757,0.007063981563165029,0.016967600894224937,0.0077650170016559245
5.5952,55.952,0.8489871340220848,0.17338858474242932,2.0,0.03722629463222008,0.005386168609861341,0.007077558106996676,0.016996722423122137,0.00776584549223993
5.5974,55.974,0.8504417558451216,0.1735485931429634,2.0,0.03727197944412376,0.005388338967355926,0.00709112276094692,0.017025843952019337,0.007766673763801578
5.599600000000001,55.996,0.8518963776681591,0.1737086015434975,2.0,0.03731765260834213,0.00539050932485051,0.007104675986060928,0.01705496548091654,0.007767501816514156
5.601800000000001,56.018,0.8533337922667881,0.1738667171493467,2.0,0.037362933579127046,0.005392654008435999,0.0071182171904168225,0.0170837425211811,0.007768319859093128
5.604,56.04,0.8547673830377709,0.17402441213415482,2.0,0.037408117075406984,0.005394792986708353,0.007131745567292897,0.017112443008416175,0.007769135512989555
5.6062,56.062,0.8562009738087542,0.17418210711896295,2.0,0.037453287776885905,0.005396931964980709,0.007145261361435405,0.017141143495651257,0.007769950954818531
5.6084000000000005,56.084,0.8576345645797373,0.1743398021037711,2.0,0.03749844615239968,0.005399070943253064,0.007158765041515282,0.01716984398288634,0.007770766184744993
5.610600000000001,56.106,0.8590681553507203,0.17449749708857926,2.0,0.03754359266021076,0.00540120992152542,0.007172257065630278,0.017198544470121424,0.007771581202933644
5.6128,56.128,0.8604837987448029,0.17465321786192833,2.0,0.03758833037671573,0.005403322121549747,0.007185736794147365,0.017226885650870955,0.0077723858101476605
5.615,56.15,0.8618940106958758,0.17480834117654634,2.0,0.03763293471357134,0.005405426217630592,0.007199203276475347,0.01725511809413143,0.007773187125333969
5.6172,56.172,0.863304222646949,0.1749634644911644,2.0,0.03767752574870274,0.005407530313711438,0.0072126566614950345,0.01728335053739192,0.007773988236104349
5.619400000000001,56.194,0.8647144345980223,0.17511858780578246,2.0,0.03772210395371448,0.0054096344097922825,0.007226097420655091,0.017311582980652405,0.0077747891426147
5.621600000000001,56.216,0.8661246465490956,0.17527371112040052,2.0,0.03776666978959471,0.005411738505873128,0.007239526014787983,0.017339815423912896,0.0077755898450207065
5.6238,56.238,0.8675162684543415,0.17542678952997756,2.0,0.03781081211956251,0.005413814864816632,0.007252941768015594,0.017367675694455915,0.0077763797922743684
5.626,56.26,0.8689005590739093,0.17557906149813002,2.0,0.03785477843826244,0.005415880285170761,0.007266343579364622,0.017395389192659663,0.00777716538106739
5.6282,56.282,0.870284849693477,0.17573133346628247,2.0,0.0378987306597241,0.005417945705524891,0.0072797314897012615,0.01742310269086341,0.007777950773634534
5.630400000000001,56.304,0.8716691403130455,0.17588360543443501,2.0,0.03794266926398538,0.005420011125879021,0.0072931059789169425,0.017450816189067173,0.007778735970122246
5.6326,56.326,0.8730534309326131,0.17603587740258744,2.0,0.03798659472030272,0.00542207654623315,0.007306467516121885,0.017478529687270913,0.007779520970676773
5.6348,56.348,0.8744186591107227,0.1761860525021795,2.0,0.038030085454526075,0.005424113524615609,0.00731981540493311,0.017505861555396667,0.007780294969580686
5.6370000000000005,56.37,0.875774356068103,0.17633517916749133,2.0,0.03807335065823923,0.005426136282012231,0.0073331483911687695,0.017533002608483422,0.007781063376574808
5.639200000000001,56.392,0.8771300530254833,0.17648430583280317,2.0,0.038116600691808486,0.005428159039408852,0.007346466394768131,0.017560143661570177,0.007781831596061324
5.641400000000001,56.414,0.8784857499828642,0.17663343249811508,2.0,0.0381598360490956,0.005430181796805475,0.007359769909456315,0.017587284714656943,0.007782599628176865
5.6436,56.436,0.8798414469402446,0.1767825591634269,2.0,0.03820305721289998,0.005432204554202097,0.007373059417896308,0.017614425767743695,0.0077833674730578796
5.6458,56.458,0.8811778418023185,0.17692956259825504,2.0,0.03824583732982017,0.005434198512053335,0.007386334222462902,0.017641180392882417,0.007784124202421511
5.648,56.48,0.8825022124083005,0.17707524336491307,2.0,0.0382883356822659,0.00543617452920417,0.007399592916793259,0.017667694292414177,0.007784873943854299
5.650200000000001,56.502,0.883826583014283,0.17722092413157114,2.0,0.03833081753229535,0.005438150546355006,0.007412835287004116,0.017694208191945948,0.007785623506990285
5.6524,56.524,0.8851509536202647,0.17736660489822914,2.0,0.03837328339258126,0.005440126563505841,0.007426061845641711,0.0177207220914777,0.007786372891956008
5.6546,56.546,0.8864753242262464,0.1775122856648871,2.0,0.038415733764346156,0.005442102580656675,0.00743927309380219,0.01774723599100945,0.0077871220988778396
5.6568000000000005,56.568,0.8877804351864752,0.17765584787051228,2.0,0.03845774276492724,0.005444049861598662,0.007452468354485581,0.017773364312433235,0.007787860236409765
5.659000000000001,56.59,0.8890707574901435,0.17779778332391577,2.0,0.03849940755633502,0.0054459750772374235,0.00746564607402766,0.017799196564952668,0.007788589840117269
5.661200000000001,56.612,0.8903610797938114,0.17793971877731926,2.0,0.038541054278146115,0.005447900292876185,0.007478805892625812,0.017825028817472104,0.007789319275172016
5.6634,56.634,0.8916514020974795,0.17808165423072275,2.0,0.03858268346630786,0.005449825508514947,0.007491948346111092,0.01785086106999154,0.007790048541690279
5.6656,56.656,0.8929417244011474,0.17822358968412622,2.0,0.03862429564483332,0.005451750724153709,0.007505073958380454,0.017876693322510972,0.007790777639788188
5.6678,56.678,0.8942131461661497,0.17836344607827648,2.0,0.03866547291564181,0.005453647739386638,0.007518182096518838,0.017902147186246317,0.007791495893490023
5.670000000000001,56.7,0.8954667791888784,0.17850134571077664,2.0,0.03870623813863075,0.005455518213061133,0.007531271068150746,0.017927244919361346,0.007792203938057527
5.6722,56.722,0.8967204122116065,0.17863924534327671,2.0,0.03874698352018453,0.005457388686735627,0.007544340357002927,0.01795234265247636,0.007792911823969621
5.6744,56.744,0.8979740452343347,0.17877714497577682,2.0,0.03878770962335777,0.005459259160410123,0.007557390526023989,0.01797744038559138,0.0077936195513322775
5.6766000000000005,56.766,0.8992276782570633,0.17891504460827695,2.0,0.03882841699870478,0.0054611296340846185,0.007570422125662427,0.018002538118706404,0.007794327120251334
5.6788,56.788,0.9004631051813562,0.1790509415699492,2.0,0.038868703158768475,0.005462972943487575,0.00758343459107538,0.018027271365730752,0.007795024258474767
5.681000000000001,56.81,0.9016775555139742,0.17918453110653715,2.0,0.03890850512954776,0.0054647849549255,0.007596426103181166,0.01805158466138976,0.00779570941005133
5.6832,56.832,0.9028920058465918,0.1793181206431251,2.0,0.038948285317530196,0.005466596966363424,0.007609395980891367,0.018075897957048767,0.0077963944132266386
5.6854000000000005,56.854,0.9041064561792092,0.179451710179713,2.0,0.038988044315991455,0.005468408977801348,0.007622344817385892,0.018100211252707766,0.007797079268096448
5.6876,56.876,0.905320906511827,0.17958529971630097,2.0,0.03902778270507437,0.0054702209892392726,0.007635273192711924,0.018124524548366775,0.007797763974756401
5.689800000000001,56.898,0.9065181833990766,0.17971700017389844,2.0,0.039067120896435936,0.005472007377167861,0.007648180633572393,0.018148494031649514,0.0077984388540461745
5.692,56.92,0.9076911661440992,0.17984602827585092,2.0,0.03910589977234302,0.0054737575172051954,0.007661065209198725,0.018171977146204867,0.007799099899734234
5.6942,56.942,0.9088641488891214,0.17997505637780337,2.0,0.039144654793530326,0.0054755076572425305,0.007673926068103913,0.018195460260760212,0.007799760807423674
5.696400000000001,56.964,0.9100371316341436,0.1801040844797558,2.0,0.03918338658582259,0.005477257797279864,0.0076867638360269015,0.018218943375315554,0.007800421577200268
5.6986,56.986,0.9112101143791655,0.1802331125817082,2.0,0.03922209576122947,0.005479007937317198,0.007699579124891684,0.018242426489870893,0.007801082209149689
5.700800000000001,57.008,0.9123672820081334,0.18036040102089468,2.0,0.039260432840189735,0.005480734480530181,0.0077123715749085235,0.018265592985802832,0.007801733798948199
5.703,57.03,0.9134967731840062,0.1804846450502407,2.0,0.039298133964747586,0.0054824197293005476,0.007725139161100049,0.018288205399143807,0.007802369675203184
5.7052000000000005,57.052,0.9146262643598791,0.18060888907958672,2.0,0.03933580907358996,0.005484104978070915,0.007737880859138341,0.01831081781248478,0.007803005423895928
5.7074,57.074,0.9157557555357516,0.1807331331089327,2.0,0.03937345882659171,0.005485790226841282,0.007750597328822112,0.018333430225825748,0.007803641045102578
5.7096,57.096,0.9168852467116244,0.1808573771382787,2.0,0.03941108386909873,0.005487475475611649,0.007763289215421164,0.018356042639166723,0.007804276538899198
5.7118,57.118,0.9180005807464052,0.18098006388210458,2.0,0.03944837146252609,0.005489139601326674,0.007775956292245685,0.018378371626543034,0.007804903942410701
5.714,57.14,0.9190848604071784,0.1810993346447896,2.0,0.0394849465155146,0.005490757392597721,0.00778859645946638,0.018400078905351707,0.007805513758098801
5.716200000000001,57.162,0.9201691400679514,0.18121860540747464,2.0,0.039521493345463427,0.005492375183868768,0.007801208520855404,0.018421786184160384,0.00780612345657887
5.7184,57.184,0.9212534197287248,0.18133787617015973,2.0,0.03955801264695575,0.005493992975139816,0.007813793170928951,0.01844349346296907,0.007806733037917907
5.720600000000001,57.206,0.922337699389498,0.18145714693284476,2.0,0.03959450509931806,0.005495610766410863,0.007826351088946618,0.018465200741777744,0.007807342502182838
5.7228,57.228,0.9234097419250352,0.18157507161175387,2.0,0.03963070050356744,0.005497210299371712,0.007838882197825671,0.018486663033339203,0.007807944973030856
5.7250000000000005,57.25,0.9244474263781802,0.18168921690159984,2.0,0.03966610841447268,0.005498758568615462,0.007851384343463084,0.018507437476091168,0.007808528026302962
5.7272,57.272,0.9254851108313248,0.18180336219144572,2.0,0.03970148589133672,0.0055003068378592125,0.007863856162107297,0.01852821191884312,0.007809110972527098
5.7294,57.294,0.9265227952844696,0.18191750748129165,2.0,0.03973683366327647,0.005501855107102964,0.007876298382816739,0.01854898636159508,0.007809693811761686
5.7316,57.316,0.9275604797376144,0.1820316527711376,2.0,0.0397721524434288,0.005503403376346714,0.007888711718669953,0.01856976080434704,0.007810276544065086
5.7338000000000005,57.338,0.9285880626337006,0.18214468688970709,2.0,0.03980721934097086,0.0055049365736386194,0.007901096255084531,0.01859033301392669,0.007810853498321024
5.736000000000001,57.36,0.9295781254607116,0.1822535938006783,2.0,0.03984142695315041,0.005506413789395101,0.007913449804828356,0.018610154071723447,0.007811409287203508
5.7382,57.382,0.9305681882877224,0.18236250071164944,2.0,0.03987560195790292,0.005507891005151583,0.007925770844330816,0.018629975129520197,0.007811964978900325
5.740400000000001,57.404,0.9315582511147334,0.18247140762262068,2.0,0.03990974511790626,0.005509368220908065,0.007938060136219269,0.018649796187316964,0.007812520573461962
5.7426,57.426,0.9325483139417448,0.18258031453359191,2.0,0.03994385717915651,0.005510845436664547,0.007950318426439382,0.018669617245113727,0.007813076070938854
5.744800000000001,57.448,0.9335305737433178,0.18268836311176495,2.0,0.039977766162627736,0.005512311009975913,0.007962545971851762,0.01868928208634122,0.00781362709445884
5.747,57.47,0.934472355350433,0.18279195908854762,2.0,0.04001074863644011,0.00551371618810324,0.007974740573153553,0.018708136554115667,0.007814155321067651
5.7492,57.492,0.9354141369575484,0.18289555506533034,2.0,0.0400436964058017,0.005515121366230568,0.00798690055771726,0.01872699102189012,0.00781468345996375
5.7514,57.514,0.9363559185646638,0.182999151042113,2.0,0.04007661026523787,0.005516526544357895,0.007999026720025034,0.018745845489664566,0.00781521151119038
5.7536000000000005,57.536,0.9372977001717794,0.18310274701889573,2.0,0.04010949099192796,0.005517931722485222,0.008011119837212956,0.018764699957439023,0.007815739474790757
5.755800000000001,57.558,0.9382340846260676,0.18320574930886743,2.0,0.040142219890404035,0.005519328847831475,0.008023180342447932,0.01878344637421387,0.007816264325910764
5.758,57.58,0.9391272918577374,0.1833040021043511,2.0,0.04017396087390454,0.005520661550929125,0.008035206044784747,0.0188013283829919,0.00781676489519877
5.7602,57.602,0.9400204990894072,0.1834022548998348,2.0,0.04020566516758803,0.005521994254026776,0.008047195136010717,0.018819210391769935,0.007817265385780599
5.7624,57.624,0.9409137063210766,0.18350050769531845,2.0,0.04023733359544757,0.005523326957124426,0.008059148440082209,0.018837092400547956,0.00781776579769298
5.764600000000001,57.646,0.9418069135527468,0.18359876049080215,2.0,0.040268966963517325,0.005524659660222077,0.008071066762996643,0.01885497440932599,0.007818266130972609
5.7668,57.668,0.9426971806645515,0.18369668987310067,2.0,0.04030050098761384,0.005525987976536109,0.008082950715048498,0.01887279755690432,0.007818764739124913
5.769,57.69,0.9435418759184546,0.18378960635103,2.0,0.04033099253835938,0.005527248297704068,0.008094798132882811,0.01888970835588746,0.007819237751885037
5.7712,57.712,0.9443865711723576,0.18388252282895934,2.0,0.04036144555652671,0.005528508618872027,0.008106607088365804,0.0189066191548706,0.007819710694418277
5.7734000000000005,57.734,0.9452312664262604,0.18397543930688864,2.0,0.04039186089262102,0.005529768940039985,0.008118378431971726,0.018923529953853734,0.007820183566755571
5.775600000000001,57.756,0.9460759616801636,0.184068355784818,2.0,0.040422239378639674,0.005531029261207944,0.008130112995667035,0.018940440752836876,0.007820656368927818
5.7778,57.778,0.9469201709476338,0.18416121880423972,2.0,0.040452571072508256,0.0055322888572635195,0.008141811563868395,0.018957341822371628,0.007821128829004705
5.78,57.8,0.9477167535447144,0.1842488428899186,2.0,0.04048181338743015,0.005533477392305583,0.008153472018460454,0.018973289405965186,0.007821574570698932
5.7822000000000005,57.822,0.9485133361417948,0.1843364669755974,2.0,0.04051101549572153,0.005534665927347646,0.008165092328740929,0.01898923698955873,0.007822020250074224
5.784400000000001,57.844,0.9493099187388752,0.18442409106127627,2.0,0.04054017827096795,0.005535854462389709,0.008176673368269542,0.01900518457315228,0.00782246586715642
5.7866,57.866,0.9501065013359556,0.18451171514695514,2.0,0.04056930256777248,0.005537042997431772,0.008188215991623544,0.019021132156745835,0.007822911421971331
5.7888,57.888,0.950903083933036,0.18459933923263397,2.0,0.04059838922216872,0.005538231532473835,0.00819972103481075,0.019037079740339382,0.007823356914544754
5.791,57.91,0.951654179727634,0.18468195977003976,2.0,0.040626432348581626,0.00553935219927612,0.008211186559737453,0.019052116678147237,0.007823776911420818
5.793200000000001,57.932,0.9524033602884432,0.18476436963172876,2.0,0.04065439162976521,0.005540470008468308,0.008222610566063958,0.019067115272974635,0.00782419578225831
5.795400000000001,57.954,0.9531525408492524,0.18484677949341777,2.0,0.040682310112633645,0.005541587817660497,0.008233993829063938,0.019082113867802033,0.007824614598107175
5.7976,57.976,0.9539017214100616,0.18492918935510677,2.0,0.04071018867067767,0.005542705626852686,0.008245337222206738,0.01909711246262943,0.007825033358988815
5.7998,57.998,0.9546509019708704,0.18501159921679575,2.0,0.04073802815843437,0.0055438234360448745,0.008256641600008068,0.019112111057456825,0.007825452064924606
5.8020000000000005,58.02,0.9553578907920016,0.18508936798712017,2.0,0.04076489564932177,0.0055448782933708324,0.008267905242146175,0.019126264973655868,0.0078258471401489
5.804200000000001,58.042,0.9560606604391648,0.18516667264830813,2.0,0.04079162730759584,0.0055459268555101675,0.008279126220911297,0.01914033442199208,0.007826239809182296
5.8064,58.064,0.9567634300863278,0.18524397730949604,2.0,0.04081831690326418,0.005546975417649502,0.008290305185365613,0.01915440387032828,0.007826632429920783
5.8086,58.086,0.957466199733491,0.185321281970684,2.0,0.040844965324729546,0.005548023979788838,0.00830144302389426,0.01916847331866449,0.00782702500238196
5.8108,58.108,0.958168969380654,0.18539858663187195,2.0,0.04087157344114247,0.005549072541928172,0.008312540605630197,0.019182542767000692,0.007827417526583412
5.813000000000001,58.13,0.958832953671356,0.18547162490384916,2.0,0.04089728374146302,0.005550063234669604,0.00832359643096145,0.019195835732500548,0.007827788343331418
5.815200000000001,58.152,0.9594905497857008,0.18554396047642707,2.0,0.04092280940854945,0.005551044395980795,0.008334608655828378,0.019209000806709727,0.007828155550030552
5.8174,58.174,0.9601481459000448,0.18561629604900493,2.0,0.04094829195987175,0.005552025557291985,0.008345577807141817,0.019222165880918896,0.007828522714519053
5.8196,58.196,0.9608057420143892,0.1856886316215828,2.0,0.04097373229461282,0.0055530067186031744,0.008356504784070285,0.01923533095512807,0.007828889836811292
5.8218000000000005,58.218,0.9614633381287332,0.18576096719416066,2.0,0.04099913129249378,0.005553987879914364,0.008367390466320549,0.019248496029337238,0.007829256916921629
5.824000000000001,58.24,0.9620855998205964,0.1858294159802656,2.0,0.04102370783690128,0.005554916320767609,0.008378233573733136,0.019260953708408336,0.007829604233992201
5.8262,58.262,0.9626994695871204,0.18589694165458326,2.0,0.04104805480641595,0.005555832240512091,0.008389032354668601,0.01927324338113415,0.007829946830101107
5.8284,58.284,0.9633133393536444,0.18596446732890087,2.0,0.04107235782335106,0.005556748160256573,0.008399787219747226,0.01928553305385996,0.0078302893894873
5.8306000000000004,58.306,0.9639272091201684,0.18603199300321854,2.0,0.041096617793478604,0.005557664080001055,0.008410499074729336,0.019297822726585773,0.007830631912162437
5.832800000000001,58.328,0.9645410788866924,0.18609951867753616,2.0,0.04112083560298932,0.005558579999745537,0.008421168805794042,0.01931011239931158,0.00783097439813816
5.835000000000001,58.35,0.9651230500209788,0.18616353550230766,2.0,0.04114430618767215,0.005559448325376933,0.008431795347303548,0.019321763461419995,0.007831299053571671
5.8372,58.372,0.9656948135929492,0.18622642949522442,2.0,0.04116750661820294,0.005560301420892141,0.008442377046615114,0.019333210168130843,0.00783161798256484
5.8394,58.394,0.96626657716492,0.1862893234881412,2.0,0.04119066247635074,0.005561154516407349,0.008452914205352172,0.019344656874841697,0.007831936879749521
5.8416,58.416,0.96683834073689,0.1863522174810579,2.0,0.04121377467031453,0.005562007611922556,0.00846340773170433,0.01935610358155254,0.007832255745135101
5.843800000000001,58.438,0.9674101043088608,0.1864151114739747,2.0,0.041236844088682015,0.005562860707437764,0.008473858514249892,0.019367550288263393,0.007832574578730966
5.846,58.46,0.9679533379529406,0.18647486717482348,2.0,0.04125924022841817,0.00556367123508974,0.008484265693822447,0.019378425825817874,0.007832877473688112
5.8482,58.482,0.9684847520554656,0.18653332272610124,2.0,0.04128133033547236,0.005564464127484092,0.00849462772125589,0.019389064736150423,0.007833173750581953
5.8504000000000005,58.504,0.9690161661579904,0.18659177827737894,2.0,0.04130337546393412,0.0055652570198784414,0.008504944797534829,0.019399703646482965,0.007833470000037885
5.852600000000001,58.526,0.9695475802605156,0.1866502338286567,2.0,0.041325376520374824,0.005566049912272793,0.008515217829223078,0.019410342556815518,0.007833766222063433
5.854800000000001,58.548,0.9700789943630408,0.18670868937993448,2.0,0.04134733439181139,0.005566842804667144,0.008525447703330066,0.019420981467148074,0.007834062416666105
5.857,58.57,0.9705851366290256,0.1867643650291928,2.0,0.04136869068229692,0.005567597990408833,0.008535633756576014,0.01943111443531309,0.007834344499998985
5.8592,58.592,0.9710780597805124,0.18681858657585637,2.0,0.04138970994744356,0.0055683334526706665,0.008545774545813171,0.01944098275680586,0.007834619192153856
5.8614,58.614,0.9715709829319994,0.18687280812251994,2.0,0.041410684034425084,0.0055690689149325,0.008555870180460827,0.01945085107829863,0.007834893860733128
5.863600000000001,58.636,0.9720639060834864,0.1869270296691835,2.0,0.04143161384430507,0.005569804377194334,0.008565921561576552,0.0194607193997914,0.007835168505742783
5.8658,58.658,0.9725568292349736,0.18698125121584708,2.0,0.04145250025873262,0.005570539839456169,0.008575929570803484,0.01947058772128417,0.007835443127188802
5.868,58.68,0.9730275929339034,0.18703303522272938,2.0,0.04147285375859884,0.005571242238874333,0.008585893728204452,0.019480012410536745,0.007835705380983316
5.8702000000000005,58.702,0.9734839529886712,0.18708323482875383,2.0,0.04149284417398749,0.005571923147444113,0.008595812697443667,0.019489148738833197,0.007835959590266516
5.8724,58.724,0.973940313043439,0.18713343443477828,2.0,0.04151278940835589,0.005572604056013892,0.008605686505845447,0.019498285067129646,0.007836213779366906
5.874600000000001,58.746,0.9743966730982068,0.18718363404080274,2.0,0.04153269035360935,0.005573284964583672,0.00861551604531036,0.0195074213954261,0.007836467948289218
5.8768,58.768,0.9748530331529746,0.18723383364682722,2.0,0.04155254788245688,0.005573965873153452,0.00862530218854268,0.019516557723722554,0.007836722097038194
5.8790000000000004,58.79,0.9752901734912922,0.18728191908404213,2.0,0.0415719375267149,0.005574618105090596,0.008635044624991262,0.019525309273295665,0.007836965523337373
5.8812,58.812,0.9757119380564498,0.1873283131862095,2.0,0.04159094288993791,0.0055752473957216345,0.00864474212439102,0.019533752999890127,0.00783720036993513
5.883400000000001,58.834,0.9761337026216076,0.18737470728837685,2.0,0.041609903253709654,0.005575876686352672,0.00865439464155855,0.019542196726484586,0.007837435199313847
5.8856,58.856,0.9765554671867652,0.1874211013905442,2.0,0.04162881949739966,0.00557650597698371,0.008664003055859662,0.01955064045307904,0.007837670011477251
5.8878,58.878,0.9769772317519227,0.18746749549271152,2.0,0.04164769248147159,0.005577135267614747,0.008673568227754273,0.019559084179673496,0.007837904806429076
5.890000000000001,58.9,0.9773825243304392,0.1875120776763483,2.0,0.041666158534914115,0.005577739981342639,0.008683090001209134,0.01956719813709539,0.007838130415266951
5.8922,58.922,0.9777716743620476,0.18755488417982524,2.0,0.04168422380370591,0.0055783206097054505,0.008692567249974872,0.019574988920728193,0.007838347023297396
5.894400000000001,58.944,0.9781608243936556,0.18759769068330212,2.0,0.041702244424940346,0.00557890123806826,0.00870199986582671,0.019582779704360984,0.00783856361668439
