candidate_index,run_id_kv,J_w_kv,m_Weibull_kv,lambda_Weibull_kv,decay_kv,failure_limit_kv,wet_scale_kv,reverse_scale_kv,J_eff_kv,kv_score,broken_kv,run_id_ms,J_w_ms,m_Weibull_ms,lambda_Weibull_ms,decay_ms,failure_limit_ms,wet_scale_ms,reverse_scale_ms,ms_score,broken_ms,error,run_id,mse_plain
1592,cand_01592,0.0077679462215893,1.4269626263306583,0.0987004841251054,12.98761129513681,0.4786763835994235,0.5245551372562186,0.7532707349189467,0.0087953286458027,0.0055020688911485,0,cand_01592,0.0077679462215893,1.4269626263306583,0.0987004841251054,12.98761129513681,0.4786763835994235,0.5245551372562186,0.7532707349189467,0.0385034289361518,0,,cand_01592,7.809935748008113e-05
1789,cand_01789,0.0074228549193976,1.2686715043534311,0.0778323916284076,29.40715989660366,0.4535560621151684,0.6213020620347891,0.6676199981982585,0.0087944554955944,0.0055157124398549,0,cand_01789,0.0074228549193976,1.2686715043534311,0.0778323916284076,29.40715989660366,0.4535560621151684,0.6213020620347891,0.6676199981982585,0.036076392798727,0,,cand_01789,7.305791835625023e-05
1507,cand_01507,0.0086554757907999,1.3334664212137537,0.0777968398440092,14.44506383197036,0.358006154184579,0.6539207371964715,0.6919583662297963,0.0102060970494604,0.0055243550499356,0,cand_01507,0.0086554757907999,1.3334664212137537,0.0777968398440092,14.44506383197036,0.358006154184579,0.6539207371964715,0.6919583662297963,0.0294067328946521,0,,cand_01507,6.0055337469069996e-05
1413,cand_01413,0.0078032955836642,1.3698392567801267,0.0984352970240058,37.22743525390106,0.4714175480236264,0.5714135149943914,0.9516823603700336,0.0087923957362851,0.0055479644767582,0,cand_01413,0.0078032955836642,1.3698392567801267,0.0984352970240058,37.22743525390106,0.4714175480236264,0.5714135149943914,0.9516823603700336,0.0390905568397885,0,,cand_01413,7.905399110173154e-05
1955,cand_01955,0.0063694026627867,1.3166309501028863,0.0549311456041164,20.92994651443048,0.4028908176103916,0.5233497372558275,0.7150248558670529,0.0087889383121669,0.0056023127302385,0,cand_01955,0.0063694026627867,1.3166309501028863,0.0549311456041164,20.92994651443048,0.4028908176103916,0.5233497372558275,0.7150248558670529,0.0176621396665043,0,,cand_01955,3.5770842230952215e-05
444,cand_00444,0.0077799680306667,1.4784251012092815,0.0513448646818802,32.22989204591803,0.3212290399359618,0.6213315459760661,0.8406630296597037,0.0102110694987587,0.0056024358123544,0,cand_00444,0.0077799680306667,1.4784251012092815,0.0513448646818802,32.22989204591803,0.3212290399359618,0.6213315459760661,0.8406630296597037,0.0173415377167216,0,,cand_00444,3.508076418178694e-05
1282,cand_01282,0.0078962802757087,1.318502042669143,0.1141147112810292,20.183770133989483,0.7280615487386679,0.5752082969770953,0.7033611628064862,0.0087840237490574,0.0056800220710666,0,cand_01282,0.0078962802757087,1.318502042669143,0.1141147112810292,20.183770133989483,0.7280615487386679,0.5752082969770953,0.7033611628064862,0.0406144633215117,0,,cand_01282,8.23671044298927e-05
619,cand_00619,0.007816073057112,1.4234227167185205,0.0727001042094651,1.9860752305114648,0.4134948265134887,0.5029794694152708,0.7816872049654172,0.010218645073873,0.0057224458969756,0,cand_00619,0.007816073057112,1.4234227167185205,0.0727001042094651,1.9860752305114648,0.4134948265134887,0.5029794694152708,0.7816872049654172,0.0204019790393421,0,,cand_00619,4.2388993167777424e-05
699,cand_00699,0.0078482233112573,1.1969945886598758,0.0666706294438749,10.88406281695883,0.6401953646908978,0.6184099179651832,0.7577119848171974,0.0102198633493173,0.0057418641738552,0,cand_00699,0.0078482233112573,1.1969945886598758,0.0666706294438749,10.88406281695883,0.6401953646908978,0.6184099179651832,0.7577119848171974,0.0211942258638029,0,,cand_00699,4.352627440367543e-05
39,cand_00039,0.0065049667315433,1.2839530428326649,0.0615623347608795,2.819937498932432,0.7291227399189669,0.6010406415225806,0.7766164843554267,0.0087793552845708,0.005754335799179,0,cand_00039,0.0065049667315433,1.2839530428326649,0.0615623347608795,2.819937498932432,0.7291227399189669,0.6010406415225806,0.7766164843554267,0.0288849772853528,0,,cand_00039,5.979892663767822e-05
274,cand_00274,0.0074793796515974,1.2646425243428197,0.0541277293417412,5.897297306150407,0.4699391621879786,0.6385561546703085,0.958076082805568,0.0102224817910025,0.0057837112280355,0,cand_00274,0.0074793796515974,1.2646425243428197,0.0541277293417412,5.897297306150407,0.4699391621879786,0.6385561546703085,0.958076082805568,0.0153613238475812,0,,cand_00274,3.1471556732051774e-05
1803,cand_01803,0.0090162961207002,1.3690677791040384,0.1085984750341257,3.3674873111233987,0.2948766683888316,0.5765497950013531,0.672374978212569,0.01022396944334,0.005807554070804,0,cand_01803,0.0090162961207002,1.3690677791040384,0.1085984750341257,3.3674873111233987,0.2948766683888316,0.5765497950013531,0.672374978212569,0.0326875247127951,0,,cand_01803,6.699140926441421e-05
475,cand_00475,0.0079840848688691,1.1062916449614857,0.0752359544970241,12.848778257619632,0.6554601972900718,0.6361522113894763,0.9528981726145876,0.0102255457699911,0.0058328716271695,0,cand_00475,0.0079840848688691,1.1062916449614857,0.0752359544970241,12.848778257619632,0.6554601972900718,0.6361522113894763,0.9528981726145876,0.0238103383284569,0,,cand_00475,4.852145220616074e-05
646,cand_00646,0.0070005506485486,1.2145362352640352,0.0723916804976197,7.962548080326483,0.2679374274595269,0.5834631365846715,0.7231190707633535,0.008773669388286,0.005845497590169,0,cand_00646,0.0070005506485486,1.2145362352640352,0.0723916804976197,7.962548080326483,0.2679374274595269,0.5834631365846715,0.7231190707633535,0.0305166729688067,0,,cand_00646,6.20447131422348e-05
1629,cand_01629,0.0077043561604718,1.126094400809426,0.0769880588405479,38.87963627239347,0.4192869276717352,0.5307187595576058,0.7779303424110418,0.0102267445973318,0.0058521629889307,0,cand_01629,0.0077043561604718,1.126094400809426,0.0769880588405479,38.87963627239347,0.4192869276717352,0.5307187595576058,0.7779303424110418,0.0215690504576621,0,,cand_01629,4.386615607115909e-05
690,cand_00690,0.0077789313569827,1.4638904495004874,0.0638067145742779,1.5137824867105265,0.5006481634315597,0.5565532902941145,0.8786016921120288,0.010228163661104,0.0058750395274507,0,cand_00690,0.0077789313569827,1.4638904495004874,0.0638067145742779,1.5137824867105265,0.5006481634315597,0.5565532902941145,0.8786016921120288,0.0192093764567635,0,,cand_00690,4.00732667069728e-05
1412,cand_01412,0.0066935834780773,1.207510267741557,0.0768378919781572,26.097630616264706,0.6632684494359304,0.4669089904121291,0.6609404160419297,0.0087708325814485,0.0058912479144258,0,cand_01412,0.0066935834780773,1.207510267741557,0.0768378919781572,26.097630616264706,0.6632684494359304,0.4669089904121291,0.6609404160419297,0.0267538482444892,0,,cand_01412,5.42346826216871e-05
1825,cand_01825,0.0074778901276961,1.2283059345055238,0.1122591406523543,25.85122993150681,0.4939283154093641,0.4726617678428741,0.8569357565932592,0.0087696007934158,0.0059111689859144,0,cand_01825,0.0074778901276961,1.2283059345055238,0.1122591406523543,25.85122993150681,0.4939283154093641,0.4726617678428741,0.8569357565932592,0.0363081686057302,0,,cand_01825,7.346655809206263e-05
204,cand_00204,0.0068892142743447,1.2135717611854309,0.0581951661721132,38.0929621776319,0.5061754338875277,0.6705077213931662,0.6682548984359837,0.0087680914662236,0.0059356243968389,0,cand_00204,0.0068892142743447,1.2135717611854309,0.0581951661721132,38.0929621776319,0.5061754338875277,0.6705077213931662,0.6682548984359837,0.0311326552236777,0,,cand_00204,6.298817314442213e-05
380,cand_00380,0.0076668453804355,1.3213682369107471,0.0672576524631486,5.515012604086517,0.2454170269283845,0.5243084518503456,0.6167233109826444,0.0102325505654987,0.0059460424488915,0,cand_00380,0.0076668453804355,1.3213682369107471,0.0672576524631486,5.515012604086517,0.2454170269283845,0.5243084518503456,0.6167233109826444,0.0169219669032071,0,,cand_00380,3.495691486385011e-05
1659,cand_01659,0.0086137587830325,1.2518242142202938,0.1138685399177516,22.324008784278085,0.5591523386417012,0.4714826089356824,0.8481368079222447,0.0102336751104437,0.0059643121073087,0,cand_01659,0.0086137587830325,1.2518242142202938,0.1138685399177516,22.324008784278085,0.5591523386417012,0.4714826089356824,0.8481368079222447,0.0290251984464988,0,,cand_01659,5.9118410201819925e-05
1578,cand_01578,0.0077049697114555,1.2821805358161946,0.0769861756974525,30.31811334373849,0.2697979735552745,0.4624876665212316,0.6269965767369553,0.010234527795685,0.0059781837410966,0,cand_01578,0.0077049697114555,1.2821805358161946,0.0769861756974525,30.31811334373849,0.2697979735552745,0.4624876665212316,0.6269965767369553,0.0208979499728995,0,,cand_01578,4.258255319977512e-05
821,cand_00821,0.0077740623612593,1.4396528250457397,0.0566735865086191,14.54467913672422,0.6685879855800638,0.5789886065541343,0.9013982527194342,0.0102350612249448,0.0059868698550406,0,cand_00821,0.0077740623612593,1.4396528250457397,0.0566735865086191,14.54467913672422,0.6685879855800638,0.5789886065541343,0.9013982527194342,0.0165440668144234,0,,cand_00821,3.344934430601927e-05
404,cand_00404,0.0067595447479017,1.1883221584166932,0.0586525888337866,4.12703812010944,0.5058740710819216,0.5156115164728975,0.9052848146310256,0.010235218373078,0.0059894299846149,0,cand_00404,0.0067595447479017,1.1883221584166932,0.0586525888337866,4.12703812010944,0.5058740710819216,0.5156115164728975,0.9052848146310256,0.0070446365571576,0,,cand_00404,1.4601533140503965e-05
1666,cand_01666,0.008291579207783,1.3795211927599489,0.0681683457064551,33.91589146207972,0.6629949915418671,0.6021416162151161,0.6616540581380717,0.0102362378742833,0.0060060521609892,0,cand_01666,0.008291579207783,1.3795211927599489,0.0681683457064551,33.91589146207972,0.6629949915418671,0.6021416162151161,0.6616540581380717,0.0265227513944865,0,,cand_01666,5.4050445103766825e-05
1665,cand_01665,0.0075548753336368,1.4793982559399126,0.0848575019790915,32.90977552751586,0.4588603279795357,0.5073296735916519,0.6204791940481359,0.0087629918565809,0.0060186260771861,0,cand_01665,0.0075548753336368,1.4793982559399126,0.0848575019790915,32.90977552751586,0.4588603279795357,0.5073296735916519,0.6204791940481359,0.0372768971726608,0,,cand_01665,7.546585099794068e-05
1359,cand_01359,0.0079491952059462,1.1760373365546766,0.0643438038842984,38.71391799886911,0.4181831108022293,0.6644196923390508,0.8788104327979248,0.0102381127895823,0.0060366813312476,0,cand_01359,0.0079491952059462,1.1760373365546766,0.0643438038842984,38.71391799886911,0.4181831108022293,0.6644196923390508,0.8788104327979248,0.0230345956715814,0,,cand_01359,4.679571900726647e-05
605,cand_00605,0.0060798598904924,1.1651791220873635,0.0566585014720876,24.82899634356927,0.3204211402852905,0.5116250457831054,0.7134268531131861,0.008761595713365,0.0060414503104812,0,cand_00605,0.0060798598904924,1.1651791220873635,0.0566585014720876,24.82899634356927,0.3204211402852905,0.5116250457831054,0.7134268531131861,0.0165757302409269,0,,cand_00605,3.354829381789431e-05
1443,cand_01443,0.0081673778454293,1.4401252302456702,0.0763280595370382,28.87971055914556,0.6568122978206701,0.4878565205200746,0.9105897393154244,0.0102402693274062,0.006072007502476,0,cand_01443,0.0081673778454293,1.4401252302456702,0.0763280595370382,28.87971055914556,0.6568122978206701,0.4878565205200746,0.9105897393154244,0.023072754111229,0,,cand_01443,4.6615197854565874e-05
1827,cand_01827,0.0082016612365319,1.121133783826226,0.0865463920632038,27.62238645286316,0.3127556496927182,0.5889737196768527,0.8603933159197378,0.0102404086055592,0.0060742925560791,0,cand_01827,0.0082016612365319,1.121133783826226,0.0865463920632038,27.62238645286316,0.3127556496927182,0.5889737196768527,0.8603933159197378,0.0260821411565537,0,,cand_01827,5.3086440727160977e-05
983,cand_00983,0.0084327415772949,1.148309213013256,0.0963002195643276,3.13721731044818,0.6386719696043592,0.6246975478570407,0.651896638533519,0.0102413434184391,0.006089640599037,0,cand_00983,0.0084327415772949,1.148309213013256,0.0963002195643276,3.13721731044818,0.6386719696043592,0.6246975478570407,0.651896638533519,0.029008142391684,0,,cand_00983,5.970119268958581e-05
1609,cand_01609,0.0091082923482459,1.28128213038137,0.1087366296665192,34.97202285551391,0.5781392005152959,0.6417330554994874,0.809214396002243,0.0102418249039266,0.00609755333059,0,cand_01609,0.0091082923482459,1.28128213038137,0.1087366296665192,34.97202285551391,0.5781392005152959,0.6417330554994874,0.809214396002243,0.0332976576742453,0,,cand_01609,6.791008151318309e-05
1420,cand_01420,0.0064066592923996,1.1617820732647932,0.0548003075960645,34.61300622798686,0.5255113122103638,0.6036532141684804,0.7991373474484286,0.0087542432891761,0.0061623609056935,0,cand_01420,0.0064066592923996,1.1617820732647932,0.0548003075960645,34.61300622798686,0.5255113122103638,0.6036532141684804,0.7991373474484286,0.0228428040961935,0,,cand_01420,4.611774323015289e-05
1870,cand_01870,0.0076898923963089,1.390017375643791,0.0982472701818004,20.271079882465862,0.6109197771907888,0.5268556194196453,0.6936772773192527,0.0087501651326679,0.0062299426954785,0,cand_01870,0.0076898923963089,1.390017375643791,0.0982472701818004,20.271079882465862,0.6109197771907888,0.5268556194196453,0.6936772773192527,0.0385146385405646,0,,cand_01870,7.807357094854534e-05
636,cand_00636,0.0075146804027823,1.2046336900704502,0.0536354122702168,25.336273259582384,0.3130831201936072,0.6564844821112265,0.9950691973042284,0.0102509442449677,0.0062483906819966,0,cand_00636,0.0075146804027823,1.2046336900704502,0.0536354122702168,25.336273259582384,0.3130831201936072,0.6564844821112265,0.9950691973042284,0.0165624523798001,0,,cand_00636,3.327666312068708e-05
260,cand_00260,0.0081293403654082,1.4489113216523646,0.0671004587035085,27.590173213158742,0.5467607091804455,0.5435111377658267,0.8449839292057924,0.0102509747047378,0.006248897586217,0,cand_00260,0.0081293403654082,1.4489113216523646,0.0671004587035085,27.590173213158742,0.5467607091804455,0.5435111377658267,0.8449839292057924,0.0225709378734974,0,,cand_00260,4.58095349515722e-05
871,cand_00871,0.0088728034019081,1.2706686312528237,0.0961582520880733,24.83270283103322,0.3273702634283385,0.6256880148844506,0.90686043115242,0.0102510845216807,0.0062507253042482,0,cand_00871,0.0088728034019081,1.2706686312528237,0.0961582520880733,24.83270283103322,0.3273702634283385,0.6256880148844506,0.90686043115242,0.0307739195935093,0,,cand_00871,6.26973586669284e-05
1719,cand_01719,0.0074659266478771,1.4048227456941305,0.07709921870403,22.07264302388019,0.2864006317621488,0.5729617737380316,0.6349904776348321,0.0087472366589353,0.0062786996969611,0,cand_01719,0.0074659266478771,1.4048227456941305,0.07709921870403,22.07264302388019,0.2864006317621488,0.5729617737380316,0.6349904776348321,0.0365332520194582,0,,cand_01719,7.39862599468631e-05
1260,cand_01260,0.0071132616937917,1.4645436189628358,0.054606019473549,38.33386721681805,0.6330974485529137,0.6422497275402602,0.8990479370943835,0.0087463906986623,0.0062928197126051,0,cand_01260,0.0071132616937917,1.4645436189628358,0.054606019473549,38.33386721681805,0.6330974485529137,0.6422497275402602,0.8990479370943835,0.0300731336740822,0,,cand_01260,6.069272414084165e-05
1930,cand_01930,0.0076221227405745,1.3511938262369672,0.108692022866666,7.979868883232869,0.3475076794540004,0.4815425064240826,0.7963793258700688,0.0087443097194873,0.0063276210533111,0,cand_01930,0.0076221227405745,1.3511938262369672,0.108692022866666,7.979868883232869,0.3475076794540004,0.4815425064240826,0.7963793258700688,0.0377159939097605,0,,cand_01930,7.6543861784449e-05
1506,cand_01506,0.0087229601507763,1.1886131719381134,0.124009635221266,8.669127735628024,0.3550849229329559,0.4988961494606951,0.6378040869764029,0.010258934428604,0.0063820661154639,0,cand_01506,0.0087229601507763,1.1886131719381134,0.124009635221266,8.669127735628024,0.3550849229329559,0.4988961494606951,0.6378040869764029,0.0300186625379701,0,,cand_01506,6.143647053794128e-05
604,cand_00604,0.0083769902262693,1.4752884789003462,0.0587873431576745,31.90216382352861,0.3763468593900294,0.6645399208358704,0.6033881067194165,0.010259275611665,0.0063878055896872,0,cand_00604,0.0083769902262693,1.4752884789003462,0.0587873431576745,31.90216382352861,0.3763468593900294,0.6645399208358704,0.6033881067194165,0.0272399686690248,0,,cand_00604,5.549274545736419e-05
517,cand_00517,0.0063137438171116,1.2004629081281546,0.0588998889224422,4.926686211305983,0.5537118562705368,0.5568333711079518,0.8859734316027321,0.0087401075129123,0.0063981893842904,0,cand_00517,0.0063137438171116,1.2004629081281546,0.0588998889224422,4.926686211305983,0.5537118562705368,0.5568333711079518,0.8859734316027321,0.0208339675479502,0,,cand_00517,4.2604934588617665e-05
1262,cand_01262,0.0062445837400013,1.1604686834588631,0.0547438239557393,15.610242737295314,0.6698485239658911,0.5738832986080401,0.8899236671033106,0.0087395821886089,0.0064070387576809,0,cand_01262,0.0062445837400013,1.1604686834588631,0.0547438239557393,15.610242737295314,0.6698485239658911,0.5738832986080401,0.8899236671033106,0.0185583370538721,0,,cand_01262,3.7417370148134e-05
323,cand_00323,0.0080646181756123,1.3438150423424915,0.0668024555847175,33.51989125090857,0.7007360734052885,0.573632101287797,0.6638126066577654,0.0102606759865828,0.0064113901004298,0,cand_00323,0.0080646181756123,1.3438150423424915,0.0668024555847175,33.51989125090857,0.7007360734052885,0.573632101287797,0.6638126066577654,0.0235533837833575,0,,cand_00323,4.802788234553704e-05
1264,cand_01264,0.0067815798565622,1.264211279459014,0.0557247810030163,31.42699661332129,0.509972622996209,0.6419798260598004,0.9672975510572148,0.0087389015713303,0.0064185132202046,0,cand_01264,0.0067815798565622,1.264211279459014,0.0557247810030163,31.42699661332129,0.509972622996209,0.6419798260598004,0.9672975510572148,0.0269595265638221,0,,cand_01264,5.4208571587040143e-05
1621,cand_01621,0.0075636495130656,1.1153877271571797,0.1143382688561312,8.805560790816564,0.6495570181273458,0.6055414242005951,0.8644095825788695,0.008737066980709,0.0064494935393293,0,cand_01621,0.0075636495130656,1.1153877271571797,0.1143382688561312,8.805560790816564,0.6495570181273458,0.6055414242005951,0.8644095825788695,0.0380171412597651,0,,cand_01621,7.721427246430933e-05
1729,cand_01729,0.0071730694633289,1.213521521101967,0.0771087046992661,36.52246947725552,0.661194899677636,0.597304171821184,0.8180439793806278,0.0087361819630296,0.0064644653030614,0,cand_01729,0.0071730694633289,1.213521521101967,0.0771087046992661,36.52246947725552,0.661194899677636,0.597304171821184,0.8180439793806278,0.033790954009144,0,,cand_01729,6.834630191547694e-05
1487,cand_01487,0.0088213573877777,1.3751063519236402,0.0778395804153773,18.546699446647125,0.7036104064129582,0.6692190705880043,0.8025315547218219,0.0102640598535675,0.0064685591117305,0,cand_01487,0.0088213573877777,1.3751063519236402,0.0778395804153773,18.546699446647125,0.7036104064129582,0.6692190705880043,0.8025315547218219,0.0296812188371205,0,,cand_01487,6.0660073123451066e-05
1713,cand_01713,0.007212805310795,1.478315289414171,0.077948589696748,26.362907449708068,0.5440983862737971,0.4701824822680849,0.7645985821478973,0.0087347281988913,0.006489096172544,0,cand_01713,0.007212805310795,1.478315289414171,0.077948589696748,26.362907449708068,0.5440983862737971,0.4701824822680849,0.7645985821478973,0.0325558079956814,0,,cand_01713,6.588298253845387e-05
951,cand_00951,0.0075512469414837,1.279369571873828,0.0846153427795616,37.17080912924255,0.7029826553483045,0.6305949483426212,0.7399109331933654,0.0087341067085223,0.006499640265158,0,cand_00951,0.0075512469414837,1.279369571873828,0.0846153427795616,37.17080912924255,0.7029826553483045,0.6305949483426212,0.7399109331933654,0.03783400794128,0,,cand_00951,7.662572752972173e-05
553,cand_00553,0.008116520603817,1.4286685255410667,0.054284830984315,38.89403234365212,0.2530660961254573,0.6735966452227186,0.9079138838445888,0.0102659367276191,0.006500377514858,0,cand_00553,0.008116520603817,1.4286685255410667,0.054284830984315,38.89403234365212,0.2530660961254573,0.6735966452227186,0.9079138838445888,0.0218744124552258,0,,cand_00553,4.4265146113868594e-05
709,cand_00709,0.0070305134069411,1.4110075227152603,0.0609388971168576,33.966903605853936,0.647951852575669,0.583128577431742,0.5982434882740175,0.008733758605018,0.00650554986575,0,cand_00709,0.0070305134069411,1.4110075227152603,0.0609388971168576,33.966903605853936,0.647951852575669,0.583128577431742,0.5982434882740175,0.0323581369828079,0,,cand_00709,6.54803655102175e-05
1285,cand_01285,0.0079325969674689,1.395580975706873,0.0958147890851532,37.59387655319857,0.5665452254466679,0.6737401138509269,0.8314232806874968,0.0087291395526969,0.0065842197143074,0,cand_01285,0.0079325969674689,1.395580975706873,0.0958147890851532,37.59387655319857,0.5665452254466679,0.6737401138509269,0.8314232806874968,0.0416157439762893,0,,cand_01285,8.427013467412637e-05
989,cand_00989,0.0071480176162086,1.232021684241272,0.0847111727357641,16.040690986272985,0.5062365260320747,0.5312515582342707,0.9037025727987748,0.008728539435114,0.0065944753814316,0,cand_00989,0.0071480176162086,1.232021684241272,0.0847111727357641,16.040690986272985,0.5062365260320747,0.5312515582342707,0.9037025727987748,0.0331483544649496,0,,cand_00989,6.705628343594299e-05
590,cand_00590,0.0078445043979435,1.2488864975661336,0.0666538814131211,28.56545079730352,0.7032083440857788,0.5711273830335178,0.8318483060604497,0.0102731772688493,0.0066238569425524,0,cand_00590,0.0078445043979435,1.2488864975661336,0.0666538814131211,28.56545079730352,0.7032083440857788,0.5711273830335178,0.8318483060604497,0.0201927417083569,0,,cand_00590,4.107691667820544e-05
268,cand_00268,0.006845709687993,1.4602350914653996,0.0481955277199118,6.974763034906461,0.3138085013987546,0.6719196758901919,0.6897798629674978,0.0087242933195976,0.0066672670805629,0,cand_00268,0.006845709687993,1.4602350914653996,0.0481955277199118,6.974763034906461,0.3138085013987546,0.6719196758901919,0.6897798629674978,0.0241644493145776,0,,cand_00268,4.9262933010303135e-05
1259,cand_01259,0.0072974832793826,1.1731482118430272,0.0607751371916611,16.62648232636386,0.6201144983346341,0.5548589703166722,0.8436836082319665,0.0102759053582508,0.0066706828250671,0,cand_01259,0.0072974832793826,1.1731482118430272,0.0607751371916611,16.62648232636386,0.6201144983346341,0.5548589703166722,0.8436836082319665,0.0137009308832317,0,,cand_01259,2.7870214817726757e-05
227,cand_00227,0.0066895191361495,1.1507974718709073,0.0569138331831248,19.554470432839803,0.3792877476593159,0.4990361281653888,0.8788394357270108,0.0102771327221312,0.006691803521408,0,cand_00227,0.0066895191361495,1.1507974718709073,0.0569138331831248,19.554470432839803,0.3792877476593159,0.4990361281653888,0.8788394357270108,0.0065214568176317,0,,cand_00227,1.2900641105404804e-05
1151,cand_01151,0.0077881537605201,1.3856717178587488,0.0964902112835874,6.854398145172292,0.3297693766671156,0.6103854179422575,0.8280564649260338,0.0087223541994818,0.006700642560261,0,cand_01151,0.0077881537605201,1.3856717178587488,0.0964902112835874,6.854398145172292,0.3297693766671156,0.6103854179422575,0.8280564649260338,0.0400541856262685,0,,cand_01151,8.128271841683162e-05
1345,cand_01345,0.0067444645143605,1.447749433479734,0.0607247053255977,38.7238565913808,0.2470371873596603,0.5057734108277405,0.9686720658727884,0.0087219956690588,0.0067068225923894,0,cand_01345,0.0067444645143605,1.447749433479734,0.0607247053255977,38.7238565913808,0.2470371873596603,0.5057734108277405,0.9686720658727884,0.0248014481087702,0,,cand_01345,4.957144903915148e-05
1660,cand_01660,0.0080358138066511,1.3446046318615696,0.0771015006408086,35.4826298172595,0.4851587027446338,0.4888451720048519,0.9645791179418386,0.0102785937566261,0.0067169887851211,0,cand_01660,0.0080358138066511,1.3446046318615696,0.0771015006408086,35.4826298172595,0.4851587027446338,0.4888451720048519,0.9645791179418386,0.021954337655471,0,,cand_01660,4.422768485160066e-05
840,cand_00840,0.0068595041870643,1.3141611118725078,0.0730350206347672,11.227014023991734,0.3830277379024314,0.4942031490189457,0.757814285230283,0.0087208324002034,0.0067268936129939,0,cand_00840,0.0068595041870643,1.3141611118725078,0.0730350206347672,11.227014023991734,0.3830277379024314,0.4942031490189457,0.757814285230283,0.0281564729716769,0,,cand_00840,5.717525227314652e-05
711,cand_00711,0.0085918146888248,1.460602311343901,0.0638183696737733,34.064130054621536,0.6061122334882207,0.671964632652023,0.700067332016359,0.0102793444500969,0.0067299476110458,0,cand_00711,0.0085918146888248,1.460602311343901,0.0638183696737733,34.064130054621536,0.6061122334882207,0.671964632652023,0.700067332016359,0.0283211409150247,0,,cand_00711,5.770217461222573e-05
449,cand_00449,0.0076104604132738,1.4171623029126832,0.0511512149381765,10.29529565509356,0.4172616716365229,0.6174543378570034,0.8198407081615858,0.0102810528327791,0.0067594850702751,0,cand_00449,0.0076104604132738,1.4171623029126832,0.0511512149381765,10.29529565509356,0.4172616716365229,0.6174543378570034,0.8198407081615858,0.0128265105519475,0,,cand_00449,2.6216753585454175e-05
1702,cand_01702,0.0072541813511857,1.2310871765031768,0.0720998271690755,10.30081554339979,0.6205311941304226,0.6680857917514159,0.9088950404111622,0.008718177865856,0.0067728071959823,0,cand_01702,0.0072541813511857,1.2310871765031768,0.0720998271690755,10.30081554339979,0.6205311941304226,0.6680857917514159,0.9088950404111622,0.0338693838397017,0,,cand_01702,6.87478237096836e-05
664,cand_00664,0.007038628258884,1.2075421647790885,0.0751052109693755,35.968360121159314,0.5038646042598743,0.5767850667068419,0.6350834061047784,0.0087181579795799,0.006773151743983,0,cand_00664,0.007038628258884,1.2075421647790885,0.0751052109693755,35.968360121159314,0.5038646042598743,0.5767850667068419,0.6350834061047784,0.0339910728573928,0,,cand_00664,6.876107150463877e-05
987,cand_00987,0.0071489713444426,1.149720319484457,0.0759732674405465,23.79295591104692,0.3628717226435268,0.650860151733502,0.8579578676854137,0.0087175281303922,0.0067840689942092,0,cand_00987,0.0071489713444426,1.149720319484457,0.0759732674405465,23.79295591104692,0.3628717226435268,0.650860151733502,0.8579578676854137,0.0338549555566038,0,,cand_00987,6.850611081703634e-05
256,cand_00256,0.0072836518352672,1.455418427543497,0.061170874380804,31.828648001549244,0.7374715515959441,0.6324490665175765,0.8924787783766799,0.0087169134336483,0.0067947320819991,0,cand_00256,0.0072836518352672,1.455418427543497,0.061170874380804,31.828648001549244,0.7374715515959441,0.6324490665175765,0.8924787783766799,0.0327090827115936,0,,cand_00256,6.614736982193858e-05
606,cand_00606,0.0072964854069639,1.3573135588480705,0.0589670429855298,4.130775442115676,0.5030799432560032,0.5249831727254562,0.8133479447670562,0.0102835550996798,0.0068028653100747,0,cand_00606,0.0072964854069639,1.3573135588480705,0.0589670429855298,4.130775442115676,0.5030799432560032,0.5249831727254562,0.8133479447670562,0.0093435653500718,0,,cand_00606,1.956861566814082e-05
1235,cand_01235,0.0068635127921606,1.275386493469096,0.0663014241630316,34.5537150697744,0.5666624383584594,0.5578038414777288,0.6476423995580031,0.0087156886588554,0.0068160031008091,0,cand_01235,0.0068635127921606,1.275386493469096,0.0663014241630316,34.5537150697744,0.5666624383584594,0.5578038414777288,0.6476423995580031,0.0307558175421475,0,,cand_01235,6.218145045806589e-05
1570,cand_01570,0.0075581091383258,1.2248447388236348,0.0954896716023297,12.955446638699764,0.2580710387755577,0.613720249490451,0.8252695841809952,0.008714698809652,0.0068332183884968,0,cand_01570,0.0075581091383258,1.2248447388236348,0.0954896716023297,12.955446638699764,0.2580710387755577,0.613720249490451,0.8252695841809952,0.0377752026641644,0,,cand_01570,7.660000509705237e-05
1617,cand_01617,0.0090683223395286,1.1422922418957653,0.1239665275043018,35.10169732811968,0.4974742253836672,0.6474526435353896,0.9132490370893522,0.010285961310064,0.0068447111459009,0,cand_01617,0.0090683223395286,1.1422922418957653,0.1239665275043018,35.10169732811968,0.4974742253836672,0.6474526435353896,0.9132490370893522,0.0325191059221559,0,,cand_01617,6.628916352247161e-05
795,cand_00795,0.0072269649975727,1.4359922723275265,0.0591599303107731,26.37365396636251,0.3418409350096232,0.6499525295012261,0.7223176429558708,0.0087125849412029,0.0068700551226625,0,cand_00795,0.0072269649975727,1.4359922723275265,0.0591599303107731,26.37365396636251,0.3418409350096232,0.6499525295012261,0.7223176429558708,0.0335960128753561,0,,cand_00795,6.799123820429341e-05
