Total_strain,Slip_strain,Time,Slip Count,Creep,Elastic,Hygroexp,Number_of_fibers,Load,Load_fibers,Moisture,Broken,Total_model,Creep_model,Mech_model,Reduced,plastic,templ_global
0.0041519094857453,0.0002185383623209,5.24,11647.0,5.947566978934607e-05,0.003873895453635,0.0,39944.0,2.0,79999.99999999997,0.0,0,0.004124595677615071,0.00012276347038625435,,0.004001832207228817,2.731380813022993e-05,
0.0041542559706112,0.0002190391657996,5.248,11656.0,6.132135117650167e-05,0.003873895453635,0.0,39944.0,2.0,79999.99999999994,0.0,0,0.00412694216248097,0.00012639374041280708,,0.004000548422068163,2.731380813022993e-05,
0.0041562377808428,0.00021918367946,5.256,11662.0,6.315864774769226e-05,0.003873895453635,0.0,39944.0,2.0,79999.99999999999,0.0,0,0.004128923972712571,0.00012999668582480058,,0.00399892728688777,2.731380813022993e-05,
0.0041581485076656,0.0002192654545673,5.264,11669.0,6.498759946325264e-05,0.003873895453635,0.0,39944.0,2.0,80000.0,0.0,0,0.0041308346995353705,0.0001335725233141684,,0.003997262176221202,2.731380813022993e-05,
0.0041603203462261,0.0002196166464987,5.272,11678.0,6.680824609232577e-05,0.003873895453635,0.0,39944.0,2.0,80000.00000000001,0.0,0,0.004133006538095871,0.00013712146784703347,,0.003995885070248837,2.731380813022993e-05,
0.0041622589117869,0.000219742830938,5.28,11688.0,6.862062721377806e-05,0.003873895453635,0.0,39944.0,2.0,80000.0,0.0,0,0.00413494510365667,0.00014064373267745826,,0.003994301370979212,2.731380813022993e-05,
0.0041645580588642,0.000220237823012,5.288,11699.0,7.042478221711003e-05,0.003873895453635,0.0,39944.0,2.0,80000.0,0.0,0,0.00413724425073397,0.00014413952936108646,,0.003993104721372883,2.731380813022993e-05,
0.004166599408164,0.0002204832042256,5.296,11703.0,7.222075030336278e-05,0.003873895453635,0.0,39944.0,2.0,80000.0,0.0,0,0.00413928560003377,0.000147609067768675,,0.003991676532265095,2.731380813022993e-05,
0.0041685818119694,0.0002206777878483,5.304,11708.0,7.400857048601997e-05,0.003873895453635,0.0,39944.0,2.0,79999.99999999994,0.0,0,0.00414126800383917,0.00015105255609951912,,0.003990215447739651,2.731380813022993e-05,
0.0041705204199384,0.0002208366847114,5.312,11712.0,7.578828159190538e-05,0.003873895453635,0.0,39944.0,2.0,80000.00000000001,0.0,0,0.00414320661180817,0.00015447020089477,,0.0039887364109134,2.731380813022993e-05,
0.0041724627977763,0.0002210074218791,5.32,11719.0,7.755992226207667e-05,0.003873895453635,0.0,39944.0,2.0,79999.99999999997,0.0,0,0.00414514898964607,0.00015786220705064615,,0.003987286782595424,2.731380813022993e-05,
0.0041743208071483,0.0002211018225605,5.328,11726.0,7.932353095271417e-05,0.003873895453635,0.0,39944.0,2.0,79999.99999999997,0.0,0,0.0041470069990180705,0.00016122877783153987,,0.003985778221186531,2.731380813022993e-05,
0.0041762923985765,0.0002213177990054,5.336,11734.0,8.107914593600606e-05,0.003873895453635,0.0,39944.0,2.0,79999.99999999996,0.0,0,0.00414897859044627,0.00016457011488301915,,0.003984408475563251,2.731380813022993e-05,
0.0041780538152779,0.0002213315563418,5.344,11735.0,8.282680530102896e-05,0.003873895453635,0.0,39944.0,2.0,79999.99999999996,0.0,0,0.0041507400071476705,0.00016788641824472592,,0.003982853588902944,2.731380813022993e-05,
0.0041800679748691,0.0002216059742794,5.352,11744.0,8.456654695462415e-05,0.003873895453635,0.0,39944.0,2.0,80000.00000000001,0.0,0,0.004152754166738871,0.00017117788636317164,,0.003981576280375699,2.731380813022993e-05,
0.0041819751926652,0.0002217813304078,5.36,11750.0,8.629840862227018e-05,0.003873895453635,0.0,39944.0,2.0,79999.99999999996,0.0,0,0.00415466138453497,0.00017444471610443085,,0.003980216668430539,2.731380813022993e-05,
0.0041838215558184,0.0002219036743343,5.368,11754.0,8.802242784895051e-05,0.003873895453635,0.0,39944.0,2.0,79999.99999999997,0.0,0,0.00415650774768817,0.00017768710276673332,,0.003978820644921437,2.731380813022993e-05,
