Diff,Tau,Ramp,LoadD,LoadD_tag,is_avg,ms_nr,ms_nr_ratio,Fo_diff,Fo_visc,Slip_unload,Slip_Ratio,Mech_unload,Total_unload,Mech_Ratio,SlipCount_unload,Plastic_unload,Mech_no_Plastic,Mech_max_unload,Mech_max_ratio,Slip_end,BrokenFibers_unload,BrokenFibers_end,Slip_per_strain_unload,Slip_per_strain_end,CSV_path
3000.0,0.1,50.0,0.35,0p35,False,,,3.2171150520729066,0.05029470779312349,0.046461888,0.049516464621198984,0.017721932,0.9383119,0.01888703745524276,4068.0,0.04509689581897022,-0.026209858363727464,0.029962493,0.031932338276856556,6635.0,39866.0,39849.0,4335.4453886815245,156800.3595135658,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p35/Tau_0.1/all.csv
3000.0,0.0001,50.0,0.4,0p4,False,0.010624834,0.010107999838650019,3.2171150520729066,50.29470779312352,0.081782214,0.07780400201230828,0.07727621,1.0511312,0.07351718795902928,5859.0,0.04415726885473479,0.029359919104294495,0.08992574,0.08555139453571543,9628.0,39814.0,39807.0,5573.994949441136,207432.57100283544,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p4/Tau_0.0001/all.csv
3000.0,0.001,50.0,0.4,0p4,False,0.010680143,0.010147100585588174,3.2171150520729066,5.029470779312351,0.08142342,0.0773596039643469,0.076241165,1.0525315,0.07243599360209173,5852.0,0.044150132323830686,0.02828586127826104,0.08506726,0.08082158111182422,9636.0,39814.0,39803.0,5559.928610212616,207362.24188796908,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p4/Tau_0.001/all.csv
3000.0,0.01,50.0,0.4,0p4,False,0.010478684,0.009761837155088122,3.2171150520729066,0.5029470779312348,0.07453107,0.06943239898583388,0.04992175,1.0734336,0.04650660273723498,5307.0,0.04308560864873244,0.0034209940885025422,0.080254346,0.07476414563509098,9078.0,39846.0,39828.0,4943.94809329613,196283.03330152042,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p4/Tau_0.01/all.csv
3000.0,0.1,50.0,0.4,0p4,False,0.010808296,0.009949815015652945,3.2171150520729066,0.05029470779312349,0.067370035,0.06201897004375754,0.034404922,1.0862811,0.03167220897058781,5402.0,0.04287830286285934,-0.011206093892271528,0.052494053,0.04832455705986231,8797.0,39823.0,39814.0,4972.930119100847,188866.43426741744,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p4/Tau_0.1/all.csv
3000.0,0.0001,50.0,0.45,0p45,False,,,3.2171150520729066,50.29470779312352,0.12830795,0.10622757188917385,0.11264202,1.2078592,0.09325757505510576,7416.0,0.04295006901466661,0.050307506040439154,0.11960146,0.0990193724566572,12350.0,39774.0,39767.0,6139.788478657116,238060.19225702574,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p45/Tau_0.0001/all.csv
3000.0,0.001,50.0,0.45,0p45,False,,,3.2171150520729066,5.029470779312351,0.12756804,0.10551591100497322,0.111678466,1.2089934,0.09237309814925375,7397.0,0.04294633618347296,0.04942676196578079,0.11817069,0.09774303978830653,12333.0,39775.0,39765.0,6118.312970112161,237530.11666363038,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p45/Tau_0.001/all.csv
3000.0,0.01,50.0,0.45,0p45,False,,,3.2171150520729066,0.5029470779312348,0.116599694,0.09474902453347968,0.08752028,1.2306163,0.07111906448825682,6709.0,0.042284040931360976,0.028835023556895843,0.08827168,0.07172965285767789,11615.0,39816.0,39799.0,5451.7399127575345,223213.2990925606,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p45/Tau_0.01/all.csv
3000.0,0.1,50.0,0.45,0p45,False,,,3.2171150520729066,0.05029470779312349,0.10705994,0.08610928421235337,0.064763814,1.2433031,0.05209012508695587,6853.0,0.04252680621483208,0.009563318872123784,0.06557807,0.052745038599195965,11268.0,39784.0,39779.0,5511.930276696004,213111.5822967596,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p45/Tau_0.1/all.csv
3000.0,0.0001,50.0,0.5,0p5,False,0.022814374,0.01655245581990956,3.2171150520729066,50.29470779312352,0.18352701,0.1331538934526584,0.15975371,1.3783075,0.11590571044560084,9524.0,0.04253278314164292,0.07337292730395792,0.17569,0.12746792714978333,15776.0,39705.0,39698.0,6909.92394657941,269108.2279397183,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p5/Tau_0.0001/all.csv
3000.0,0.001,50.0,0.5,0p5,False,0.022969795,0.01665234252775101,3.2171150520729066,5.029470779312351,0.18234596,0.13219479688310604,0.1578557,1.3793732,0.11444016746156876,9474.0,0.04260756479827214,0.07183260266329662,0.17014714,0.12335105539240576,15731.0,39707.0,39700.0,6868.337009882459,267662.68743513146,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p5/Tau_0.001/all.csv
3000.0,0.01,50.0,0.5,0p5,False,0.023637775,0.016904887824724723,3.2171150520729066,0.5029470779312348,0.16474828,0.11782205358653003,0.11978683,1.3982805,0.08566723915551994,8494.0,0.042491924903479666,0.04317531425204027,0.15770257,0.11278321481276467,14661.0,39764.0,39748.0,6074.60377227602,246753.25331061878,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p5/Tau_0.01/all.csv
3000.0,0.1,50.0,0.5,0p5,False,0.024966994,0.017711943025517277,3.2171150520729066,0.05029470779312349,0.15125278,0.10730088779654848,0.097186945,1.4096135,0.06894581032318432,8555.0,0.04309105297303126,0.025854757350153065,0.119798355,0.0849866683314256,14241.0,39736.0,39731.0,6069.039492030971,234451.6693877504,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p5/Tau_0.1/all.csv
3000.0,0.0001,50.0,0.55,0p55,False,,,3.2171150520729066,50.29470779312352,0.26322034,0.16732725098311466,0.23097387,1.5730871,0.14682840511501238,11635.0,0.04302543705304048,0.1038029680619719,0.23787916,0.15121804762113936,19937.0,39674.0,39659.0,7396.284668534883,294565.4107486161,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p55/Tau_0.0001/all.csv
3000.0,0.001,50.0,0.55,0p55,False,,,3.2171150520729066,5.029470779312351,0.26146254,0.16616025965132233,0.22886992,1.5735564,0.14544754798747603,11643.0,0.04337216956443379,0.10207537842304223,0.23514679,0.14943651844954525,19898.0,39670.0,39656.0,7399.162813611257,291551.9603308817,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p55/Tau_0.001/all.csv
3000.0,0.01,50.0,0.55,0p55,False,,,3.2171150520729066,0.5029470779312348,0.23485069,0.14795002409653735,0.1887105,1.587365,0.11888286562951811,10577.0,0.04410279299341992,0.07478007263609819,0.18951467,0.11938947249057401,18591.0,39721.0,39699.0,6663.243803410054,265558.2859084697,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p55/Tau_0.01/all.csv
3000.0,0.1,50.0,0.55,0p55,False,,,3.2171150520729066,0.05029470779312349,0.21382385,0.13414440659515356,0.15368722,1.5939826,0.09641712525594698,10655.0,0.04539860096339822,0.05101852429254876,0.15452492,0.09694266424238258,17990.0,39682.0,39678.0,6684.514623936297,248602.28581441363,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p55/Tau_0.1/all.csv
3000.0,0.0001,50.0,0.6,0p6,False,0.044979334,0.02494371028488546,3.2171150520729066,50.29470779312352,0.37927914,0.2103327938395111,0.33549595,1.8032335,0.1860524163953254,14697.0,0.04481350307655665,0.14123891331876876,0.3553759,0.19707702857117507,25336.0,39595.0,39584.0,8150.358786036307,313528.6188294626,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p6/Tau_0.0001/all.csv
3000.0,0.001,50.0,0.6,0p6,False,0.046537586,0.025803680802668063,3.2171150520729066,5.029470779312351,0.37687528,0.2089659190215872,0.33210394,1.8035251,0.18414156808796284,14646.0,0.04566344543804796,0.13847812264991488,0.3476861,0.1927814034858733,25236.0,39595.0,39586.0,8120.763054531372,306428.8495792067,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p6/Tau_0.001/all.csv
3000.0,0.01,50.0,0.6,0p6,False,0.050815012,0.028117120575137322,3.2171150520729066,0.5029470779312348,0.33622605,0.18604164431471845,0.2690062,1.8072623,0.14884734772589456,13476.0,0.04791227261255879,0.10093507511333577,0.31450507,0.1740229240658647,23560.0,39640.0,39627.0,7456.582257041493,272086.7077974923,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p6/Tau_0.01/all.csv
3000.0,0.1,50.0,0.6,0p6,False,0.055706754,0.030869405937944055,3.2171150520729066,0.05029470779312349,0.30295685,0.16788086385953896,0.22686982,1.8045943,0.1257179078976366,13230.0,0.05069505650106509,0.0750228513965715,0.2540035,0.1407537971276979,22557.0,39617.0,39615.0,7331.287702726314,246567.67887634132,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p6/Tau_0.1/all.csv
3000.0,0.0001,50.0,0.65,0p65,False,,,3.2171150520729066,50.29470779312352,0.55239,0.2644687973355771,0.49134877,2.0886774,0.23524397305203762,18900.0,0.04938293486586297,0.18586103818617467,0.49613696,0.23753642376749998,32950.0,39487.0,39478.0,9048.788482127495,319453.1350132076,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p65/Tau_0.0001/all.csv
3000.0,0.001,50.0,0.65,0p65,False,,,3.2171150520729066,5.029470779312351,0.54722464,0.2623014864519617,0.48611847,2.086243,0.2330114325128952,18863.0,0.050341829786846495,0.1826696027260487,0.48950687,0.2346355961410056,32793.0,39482.0,39472.0,9041.61212284475,312239.0807014197,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p65/Tau_0.001/all.csv
3000.0,0.01,50.0,0.65,0p65,False,,,3.2171150520729066,0.5029470779312348,0.47490978,0.23016425315006905,0.40426022,2.0633516,0.19592405870138663,16925.0,0.05400361722161168,0.14192044147977495,0.40511692,0.19633925696425175,30046.0,39564.0,39533.0,8202.673746927088,269643.8835862834,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p65/Tau_0.01/all.csv
3000.0,0.1,50.0,0.65,0p65,False,,,3.2171150520729066,0.05029470779312349,0.4249773,0.20759926180598243,0.34097588,2.0471041,0.16656499295761268,16659.0,0.058389323728089845,0.10817566922952283,0.34187216,0.1670028212048425,28592.0,39521.0,39516.0,8137.837250191625,239205.50041469425,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p65/Tau_0.1/all.csv
3000.0,0.0001,50.0,0.7,0p7,False,0.12871392,0.05203743330620161,3.2171150520729066,50.29470779312352,0.8285147,0.3349581649324147,0.74580103,2.4734871,0.30151805926135616,24756.0,0.06650901069991431,0.23500904856144184,0.76859003,0.3107313678733154,43321.0,39337.0,39305.0,10008.542191305547,263334.84854766156,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p7/Tau_0.0001/all.csv
3000.0,0.001,50.0,0.7,0p7,False,0.1332007,0.05390770094981471,3.2171150520729066,5.029470779312351,0.8228426,0.33301291066464367,0.7391942,2.470903,0.299159538031238,24761.0,0.06838792538598237,0.23077161264525564,0.75836223,0.306917038022132,43270.0,39332.0,39304.0,10021.032796512045,256065.91267968924,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p7/Tau_0.001/all.csv
3000.0,0.01,50.0,0.7,0p7,False,0.12478273,0.05223448004722517,3.2171150520729066,0.5029470779312348,0.6849006,0.2867017473093636,0.5837045,2.3888958,0.24434071172128982,21736.0,0.06720717998667,0.17713353173461982,0.6367865,0.26656101953044586,38614.0,39441.0,39413.0,9098.764374737484,240509.32118433432,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p7/Tau_0.01/all.csv
3000.0,0.1,50.0,0.7,0p7,False,0.13029665,0.055612219637636316,3.2171150520729066,0.05029470779312349,0.60118014,0.2565911094987089,0.49541384,2.34295,0.21144874623871615,20743.0,0.07087958343114449,0.14056916280757165,0.5270698,0.22495990097953436,36204.0,39429.0,39427.0,8853.36861648776,218007.97411555747,../Analysis_folders/Structured_Data_Redo/Diff_3000/Ramp_50%/LoadD_0p7/Tau_0.1/all.csv
3000.0,0.0001,0.0,0.2,0p2,True,0.0013186076,0.0027005863490918857,3.2171150520729066,50.29470779312352,0.009441561,0.019336875315081097,0.009818375,0.48826715,0.02010861267238642,1341.0,0.04243954564627172,-0.0223309329738853,0.018767668,0.03843729401005167,2182.0,39958.0,39958.0,2746.4473086096414,105299.54971171473,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p2/Tau_0.0001/all.csv
3000.0,0.001,0.0,0.2,0p2,True,0.0013740866,0.002812204567006631,3.2171150520729066,5.029470779312351,0.009418271,0.019275426104516345,0.009597187,0.48861545,0.019641595450982978,1330.0,0.042522836721597734,-0.022881241270614756,0.02026952,0.041483583869482636,2176.0,39959.0,39959.0,2721.9769657304123,104729.60534120987,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p2/Tau_0.001/all.csv
3000.0,0.01,0.0,0.2,0p2,True,0.0013772246,0.0027492067925514196,3.2171150520729066,0.5029470779312348,0.0087794075,0.017525396172546493,-9.337648e-05,0.50095344,-0.00018639752229269053,1159.0,0.04148180517534724,-0.04166820269763993,0.013323818,0.026596918867350227,2022.0,39971.0,39971.0,2313.5882648096,97302.97987247919,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p2/Tau_0.01/all.csv
3000.0,0.1,0.0,0.2,0p2,True,0.0014651774,0.0028569871973527492,3.2171150520729066,0.05029470779312349,0.008147953,0.015887903680217787,-0.0070646373,0.51284003,-0.013775518459430711,1118.0,0.04069184302949206,-0.05446736148892277,0.004085902,0.007967205680102623,1945.0,39972.0,39972.0,2180.0170318217943,93203.09371017605,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p2/Tau_0.1/all.csv
3000.0,0.0001,0.0,0.25,0p25,True,0.0027221413,0.004439962975044854,3.2171150520729066,50.29470779312352,0.020196017,0.03294082042081227,0.018981218,0.6131,0.03095941608220519,2098.0,0.03608770184309248,-0.005128285760887287,0.030165367,0.04920138150383298,3485.0,39938.0,39938.0,3421.954004240744,157511.49020332767,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p25/Tau_0.0001/all.csv
3000.0,0.001,0.0,0.25,0p25,True,0.0028334856,0.004618821937681856,3.2171150520729066,5.029470779312351,0.020110445,0.03278173163913182,0.018673383,0.613465,0.03043919865028975,2122.0,0.03624773051437327,-0.005808531864083522,0.032026526,0.05220595469994213,3503.0,39936.0,39936.0,3459.0400430342397,157532.268481755,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p25/Tau_0.001/all.csv
3000.0,0.01,0.0,0.25,0p25,True,0.0028186536,0.0044847648025371075,3.2171150520729066,0.5029470779312348,0.018679133,0.029720402045965977,0.006299575,0.6284953,0.010023265090446978,1865.0,0.035357276339218445,-0.025334011248771465,0.023044497,0.03666614054233978,3293.0,39955.0,39955.0,2967.404847737127,148187.26874708454,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p25/Tau_0.01/all.csv
3000.0,0.1,0.0,0.25,0p25,True,0.0030077416,0.004678706556274136,3.2171150520729066,0.05029470779312349,0.017304307,0.026917795934557818,-0.0029278803,0.6428575,-0.004554477936401146,1804.0,0.03486148952139471,-0.03941596745779585,0.0090721,0.014112147715473491,3170.0,39956.0,39956.0,2806.2206632107427,141448.58522411124,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p25/Tau_0.1/all.csv
3000.0,0.0001,0.0,0.3,0p3,True,0.0047559924,0.006411532040455807,3.2171150520729066,50.29470779312352,0.032196812,0.043404377967158236,0.031216592,0.7417872,0.042082947778015044,3154.0,0.03256893756052949,0.009514010217485554,0.044639643,0.060178502675699984,5076.0,39897.0,39897.0,4251.893265346181,210106.11227903416,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p3/Tau_0.0001/all.csv
3000.0,0.001,0.0,0.3,0p3,True,0.0049348394,0.00664893093635098,3.2171150520729066,5.029470779312351,0.031999905,0.043114910348408184,0.030770121,0.74220043,0.041457967088485786,3178.0,0.0327917729716217,0.00866619411686409,0.046762865,0.06300570992662993,5095.0,39895.0,39895.0,4281.862245754829,209342.82869125027,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p3/Tau_0.001/all.csv
3000.0,0.01,0.0,0.3,0p3,True,0.0049443915,0.006508240630935551,3.2171150520729066,0.5029470779312348,0.030424923,0.040047945244968075,0.015744038,0.75971246,0.02072368011444751,2731.0,0.032048467389885905,-0.011324787275438397,0.03586983,0.047215008162430294,4761.0,39930.0,39930.0,3594.781109684577,195542.72655807837,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p3/Tau_0.01/all.csv
3000.0,0.1,0.0,0.3,0p3,True,0.0052392576,0.006750809825417875,3.2171150520729066,0.05029470779312349,0.02799104,0.03606659612531072,0.004049539,0.7760932,0.0052178514126911555,2653.0,0.03175196741834615,-0.026534116005654994,0.01708621,0.022015667705888933,4579.0,39930.0,39930.0,3418.403872112267,185817.29132361076,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p3/Tau_0.1/all.csv
3000.0,0.0001,0.0,0.35,0p35,True,0.0077228677,0.008800609227282903,3.2171150520729066,50.29470779312352,0.05561949,0.06338130030516632,0.04895127,0.87753785,0.05578251695923999,4211.0,0.03091159657671746,0.02487092038252253,0.06460791,0.07362407216965058,6916.0,39870.0,39870.0,4798.653414208858,254957.4402449951,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p35/Tau_0.0001/all.csv
3000.0,0.001,0.0,0.35,0p35,True,0.008045482,0.009164312602686549,3.2171150520729066,5.029470779312351,0.055338036,0.06303352126357649,0.048409574,0.8779144,0.05514156505463402,4233.0,0.031254104044767916,0.023887461009866107,0.06708436,0.07641332685737925,6929.0,39868.0,39868.0,4821.654594115326,252529.04430239226,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p35/Tau_0.001/all.csv
3000.0,0.01,0.0,0.35,0p35,True,0.008188809,0.009125835152079254,3.2171150520729066,0.5029470779312348,0.05153541,0.05743248574424152,0.030832117,0.8973216,0.03436016362472496,3721.0,0.030739995560120248,0.0036201680646047105,0.054275006,0.06048556727041898,6535.0,39907.0,39907.0,4146.785277430076,236915.60605694778,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p35/Tau_0.01/all.csv
3000.0,0.1,0.0,0.35,0p35,True,0.008666304,0.00946899299841371,3.2171150520729066,0.05029470779312349,0.047277316,0.05165622786689602,0.016429251,0.91522974,0.01795095841181909,3686.0,0.030669384716453817,-0.012718426304634729,0.0314087,0.03431783149878849,6314.0,39900.0,39900.0,4027.4040920042653,224941.39820566305,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p35/Tau_0.1/all.csv
3000.0,0.0001,0.0,0.4,0p4,True,0.011474134,0.0112061468425629,3.2171150520729066,50.29470779312352,0.0824358,0.08051044897019215,0.07659363,1.0239143,0.0748047273096977,5789.0,0.030156198619357113,0.04464852869034058,0.094489396,0.09228252403545883,9476.0,39818.0,39818.0,5653.793486427527,306891.491996904,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p4/Tau_0.0001/all.csv
3000.0,0.001,0.0,0.4,0p4,True,0.012271051,0.011980319787586718,3.2171150520729066,5.029470779312351,0.08195043,0.08000882386767362,0.07588062,1.0242674,0.07408282251294925,5824.0,0.03092383883349211,0.043158983679457134,0.097177796,0.09487541632194874,9502.0,39815.0,39815.0,5686.015194860248,299991.0337346263,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p4/Tau_0.001/all.csv
3000.0,0.01,0.0,0.4,0p4,True,0.012623226,0.012093189949736034,3.2171150520729066,0.5029470779312348,0.0762039,0.07300417798197464,0.053105682,1.0438293,0.050875829984845224,5200.0,0.030681697668383134,0.02019413231646209,0.07994007,0.07658347011336049,8936.0,39858.0,39858.0,4981.657441499295,279019.32948869927,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p4/Tau_0.01/all.csv
3000.0,0.1,0.0,0.4,0p4,True,0.013425511,0.012635289863692762,3.2171150520729066,0.05029470779312349,0.06956406,0.06546954244015853,0.03537966,1.0625408,0.03329722491597499,5146.0,0.030896451223331848,0.0024007736926431426,0.05251487,0.04942386212369444,8636.0,39849.0,39849.0,4843.108142294394,263062.18270941864,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p4/Tau_0.1/all.csv
3000.0,0.0001,0.0,0.45,0p45,True,0.016597496,0.014074367287185509,3.2171150520729066,50.29470779312352,0.12886678,0.1092766278019848,0.11206545,1.1792712,0.09502941308157105,7381.0,0.03051525128401338,0.06451416179755767,0.13219322,0.11209738692846903,12256.0,39775.0,39775.0,6258.950443290737,340579.190817078,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p45/Tau_0.0001/all.csv
3000.0,0.001,0.0,0.45,0p45,True,0.01800654,0.015266008968914013,3.2171150520729066,5.029470779312351,0.12823753,0.10872023626590002,0.11113096,1.1795185,0.09421722507955578,7368.0,0.03171613671171754,0.06250108836783824,0.13510698,0.11454418052790184,12242.0,39776.0,39776.0,6246.616733862165,327240.7181332577,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p45/Tau_0.001/all.csv
3000.0,0.01,0.0,0.45,0p45,True,0.018880727,0.0157423114526409,3.2171150520729066,0.5029470779312348,0.11802331,0.09840509344219568,0.08393288,1.1993618,0.06998128504676404,6667.0,0.03192027209804415,0.03806101294871989,0.11407373,0.09511202541218172,11591.0,39823.0,39823.0,5558.789682979732,302763.91245366365,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p45/Tau_0.01/all.csv
3000.0,0.1,0.0,0.45,0p45,True,0.020222172,0.01659109613277818,3.2171150520729066,0.05029470779312349,0.10889874,0.08934497560788308,0.06288743,1.2188569,0.051595416984553305,6692.0,0.032510297148090145,0.01908511983646316,0.08214672,0.06739652538374276,11290.0,39805.0,39805.0,5490.390217260123,284918.25950021954,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p45/Tau_0.1/all.csv
3000.0,0.0001,0.0,0.5,0p5,True,0.023395145,0.017344497847093722,3.2171150520729066,50.29470779312352,0.18463546,0.13688350033595256,0.1594321,1.3488511,0.11819844310465402,9401.0,0.03172120851589919,0.08647723458875484,0.18179904,0.1347806588881456,15637.0,39713.0,39713.0,6969.635121326586,365459.87470501394,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p5/Tau_0.0001/all.csv
3000.0,0.001,0.0,0.5,0p5,True,0.025828836,0.019147796440039604,3.2171150520729066,5.029470779312351,0.18357077,0.13608726836553256,0.15825708,1.3489195,0.11732136721279512,9296.0,0.03353207140974684,0.08378929580304828,0.18483996,0.13702816216979588,15571.0,39722.0,39722.0,6891.441631617009,344246.94074878073,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p5/Tau_0.001/all.csv
3000.0,0.01,0.0,0.5,0p5,True,0.027951853,0.020449957771258936,3.2171150520729066,0.5029470779312348,0.16796595,0.12288618520244042,0.1252854,1.3668416,0.09166051135698532,8442.0,0.03464562535995392,0.057014885997031396,0.1588284,0.11620102870734984,14675.0,39775.0,39775.0,6176.2826065580675,309892.8220628992,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p5/Tau_0.01/all.csv
3000.0,0.1,0.0,0.5,0p5,True,0.029208252,0.021089761113294102,3.2171150520729066,0.05029470779312349,0.15423334,0.11136388087535905,0.09935581,1.3849494,0.07173966788967163,8425.0,0.03509982386360108,0.03663984402607055,0.12077482,0.08720522208248187,14284.0,39756.0,39756.0,6083.254738404161,293840.05588803306,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p5/Tau_0.1/all.csv
3000.0,0.0001,0.0,0.55,0p55,True,0.032581892,0.021117102440322538,3.2171150520729066,50.29470779312352,0.26513678,0.17184148004533498,0.23137361,1.5429149,0.14995876311778442,11663.0,0.0336927979631281,0.11626596515465631,0.2559714,0.16590117834755502,19840.0,39665.0,39665.0,7559.068876708625,381647.6714875333,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p55/Tau_0.0001/all.csv
3000.0,0.001,0.0,0.55,0p55,True,0.03735748,0.024224878060104833,3.2171150520729066,5.029470779312351,0.26322418,0.17069067996479112,0.22917229,1.5421122,0.14860934891767277,11563.0,0.03680711818504516,0.11180223073262761,0.25842938,0.16758143797837796,19775.0,39673.0,39673.0,7498.157397367066,348392.4248581404,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p55/Tau_0.001/all.csv
3000.0,0.01,0.0,0.55,0p55,True,0.040331945,0.02590040506202954,3.2171150520729066,0.5029470779312348,0.2414193,0.15503486528585786,0.1884651,1.5571936,0.12102868904675694,10814.0,0.03836078892181422,0.08266790012494271,0.22530392,0.14468587592448362,18936.0,39714.0,39714.0,6944.5443392523575,316999.1550204716,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p55/Tau_0.01/all.csv
3000.0,0.1,0.0,0.55,0p55,True,0.04321903,0.027532270877249312,3.2171150520729066,0.05029470779312349,0.218659,0.13929463057705035,0.15281142,1.569759,0.09734705773306604,10715.0,0.03989291349818667,0.05745414423487937,0.17635056,0.11234244237491232,18141.0,39686.0,39686.0,6825.888559963663,289689.32133717305,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p55/Tau_0.1/all.csv
3000.0,0.0001,0.0,0.6,0p6,True,0.04956785,0.02792818162523149,3.2171150520729066,50.29470779312352,0.38425466,0.21650190465839403,0.3388221,1.7748327,0.19090368348520964,14649.0,0.03886060641095919,0.15204307707425047,0.36565924,0.20602462418007061,25398.0,39601.0,39601.0,8253.735690130117,368241.3243522737,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p6/Tau_0.0001/all.csv
3000.0,0.001,0.0,0.6,0p6,True,0.057062533,0.032159675450801596,3.2171150520729066,5.029470779312351,0.3826026,0.21562967495033675,0.3367182,1.7743504,0.1897698447837586,14647.0,0.043095072991219764,0.14667477179253885,0.3685572,0.2077138765826637,25428.0,39602.0,39602.0,8254.852029227146,332540.99612689397,../Analysis_folders/Structured_Data_Redo/Diff_3000_avg/Ramp_00%/LoadD_0p6/Tau_0.001/all.csv
